,PersonID,ActivitySector,JourneyMainMode,LocationID,geometry
403,29940,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
404,29943,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
405,29958,99,7,23644,POINT (-764646.8312474434 -978797.0039977932)
406,29987,99,1,23775,POINT (-763542.486263477 -976673.1442549841)
407,29995,99,6,23775,POINT (-763542.486263477 -976673.1442549841)
408,30194,99,3,23667,POINT (-763612.8037753758 -977869.0728633626)
409,30195,99,1,23775,POINT (-763542.486263477 -976673.1442549841)
410,30398,99,3,23644,POINT (-764646.8312474434 -978797.0039977932)
411,30452,99,3,23644,POINT (-764646.8312474434 -978797.0039977932)
412,30480,99,3,23704,POINT (-764910.326120805 -977150.5534252595)
413,30482,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
414,30844,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
415,30911,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
416,59387,99,6,18516,POINT (-763449.5930000001 -977401.9900000001)
417,59394,99,3,23715,POINT (-765123.9732583539 -977371.8636916905)
418,59400,99,6,23715,POINT (-765123.9732583539 -977371.8636916905)
419,59522,99,5,23773,POINT (-763510.7640560863 -976995.0326989448)
420,59778,99,5,23657,POINT (-763802.0521381631 -977494.2953630553)
421,59779,99,6,23656,POINT (-763483.7057562588 -977838.7053106566)
422,59786,99,4,18516,POINT (-763449.5930000001 -977401.9900000001)
423,59793,99,1,23656,POINT (-763483.7057562588 -977838.7053106566)
424,59799,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
425,59899,99,3,23715,POINT (-765123.9732583539 -977371.8636916905)
426,59905,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
427,59911,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
428,59913,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
429,59914,99,1,18516,POINT (-763449.5930000001 -977401.9900000001)
430,60001,99,5,23715,POINT (-765123.9732583539 -977371.8636916905)
431,60028,99,3,23762,POINT (-764973.4052354556 -978568.0227153047)
432,60037,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
433,60085,99,1,18516,POINT (-763449.5930000001 -977401.9900000001)
434,60087,99,6,23715,POINT (-765123.9732583539 -977371.8636916905)
435,60100,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
436,60101,99,6,23762,POINT (-764973.4052354556 -978568.0227153047)
437,60108,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
438,60117,99,3,18516,POINT (-763449.5930000001 -977401.9900000001)
439,20202,99,3,23775,POINT (-763542.486263477 -976673.1442549841)
440,55458,99,6,22931,POINT (-768916.4832703855 -972059.9287296992)
441,55505,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
442,55664,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
443,55709,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
444,55720,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
445,55981,99,5,22944,POINT (-769040.8825324072 -972676.3429674462)
446,56019,99,4,22943,POINT (-769195.5065664587 -972524.4914147176)
447,56033,99,7,22949,POINT (-768729.1726541851 -972154.2789685441)
448,56141,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
449,56253,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
450,56366,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
451,56477,99,7,22949,POINT (-768729.1726541851 -972154.2789685441)
452,56488,99,4,22949,POINT (-768729.1726541851 -972154.2789685441)
453,56589,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
454,56724,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
455,57117,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
456,58574,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
457,58651,99,4,22949,POINT (-768729.1726541851 -972154.2789685441)
458,58656,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
459,58666,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
460,58677,99,1,22947,POINT (-769064.374904642 -972425.0118123345)
461,58810,99,4,22943,POINT (-769195.5065664587 -972524.4914147176)
462,58948,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
463,58951,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
464,58956,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
465,58976,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
466,59071,99,1,22949,POINT (-768729.1726541851 -972154.2789685441)
467,59073,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
468,59078,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
469,59079,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
470,59080,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
471,59155,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
472,59514,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
473,59516,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
474,59524,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
475,59534,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
476,59687,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
477,59688,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
478,59764,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
479,59814,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
480,60498,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
481,60592,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
482,60699,99,4,22943,POINT (-769195.5065664587 -972524.4914147176)
483,60759,6,1,22949,POINT (-768729.1726541851 -972154.2789685441)
484,60762,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
485,61519,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
486,61521,99,4,22949,POINT (-768729.1726541851 -972154.2789685441)
487,61657,99,1,22949,POINT (-768729.1726541851 -972154.2789685441)
488,61659,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
489,61707,6,6,22943,POINT (-769195.5065664587 -972524.4914147176)
490,62046,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
491,62047,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
492,62048,99,5,22943,POINT (-769195.5065664587 -972524.4914147176)
493,62052,99,4,22943,POINT (-769195.5065664587 -972524.4914147176)
494,62062,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
495,62342,99,3,22938,POINT (-768608.1479540021 -972494.096909534)
496,62667,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
497,62886,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
498,64266,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
499,64271,99,1,22949,POINT (-768729.1726541851 -972154.2789685441)
500,64417,99,3,22948,POINT (-769122.8221122618 -972456.3678355141)
501,64421,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
502,64660,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
503,64661,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
504,64663,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
505,64669,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
506,64888,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
507,64889,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
508,66404,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
509,66407,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
510,66409,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
511,66633,99,6,22945,POINT (-768958.3995851019 -972668.7228984473)
512,66654,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
513,66656,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
514,66847,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
515,66883,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
516,67132,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
517,67135,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
518,67138,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
519,67139,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
520,67142,99,5,22944,POINT (-769040.8825324072 -972676.3429674462)
521,67146,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
522,67148,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
523,67669,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
524,67680,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
525,67681,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
526,68030,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
527,68042,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
528,68043,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
529,68080,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
530,68117,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
531,68123,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
532,68127,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
533,68130,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
534,68453,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
535,68461,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
536,68500,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
537,68502,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
538,68504,99,7,22949,POINT (-768729.1726541851 -972154.2789685441)
539,68505,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
540,68508,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
541,68510,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
542,68518,99,1,22949,POINT (-768729.1726541851 -972154.2789685441)
543,68522,99,4,22949,POINT (-768729.1726541851 -972154.2789685441)
544,68616,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
545,68953,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
546,68954,99,5,22943,POINT (-769195.5065664587 -972524.4914147176)
547,68956,99,7,22949,POINT (-768729.1726541851 -972154.2789685441)
548,68957,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
549,68985,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
550,68996,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
551,69000,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
552,69002,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
553,69006,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
554,69008,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
555,69013,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
556,69153,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
557,69433,99,4,22949,POINT (-768729.1726541851 -972154.2789685441)
558,69434,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
559,69569,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
560,69582,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
561,69612,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
562,69813,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
563,69819,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
564,70407,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
565,70496,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
566,70497,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
567,70498,6,6,22943,POINT (-769195.5065664587 -972524.4914147176)
568,70594,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
569,70952,99,5,22943,POINT (-769195.5065664587 -972524.4914147176)
570,70992,99,4,22943,POINT (-769195.5065664587 -972524.4914147176)
571,70997,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
572,70998,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
573,71024,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
574,71156,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
575,71159,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
576,71167,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
577,71169,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
578,71170,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
579,71173,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
580,71176,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
581,71180,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
582,71184,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
583,71187,99,1,22949,POINT (-768729.1726541851 -972154.2789685441)
584,71189,99,3,22940,POINT (-769123.732539902 -972578.8408757955)
585,71191,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
586,71201,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
587,71202,99,5,22944,POINT (-769040.8825324072 -972676.3429674462)
588,71548,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
589,71935,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
590,71987,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
591,72346,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
592,72350,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
593,72390,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
594,72490,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
595,72987,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
596,73005,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
597,73106,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
598,73107,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
599,73111,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
600,73136,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
601,73137,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
602,73153,99,7,22944,POINT (-769040.8825324072 -972676.3429674462)
603,73154,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
604,73156,99,5,22944,POINT (-769040.8825324072 -972676.3429674462)
605,73160,99,1,22949,POINT (-768729.1726541851 -972154.2789685441)
606,73163,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
607,73165,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
608,73226,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
609,73227,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
610,73682,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
611,73703,99,3,22930,POINT (-768993.7446481388 -972016.6028485941)
612,73721,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
613,73722,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
614,73875,99,7,22943,POINT (-769195.5065664587 -972524.4914147176)
615,73899,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
616,73901,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
617,74080,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
618,74085,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
619,74089,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
620,74093,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
621,74156,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
622,75008,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
623,75343,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
624,75386,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
625,75444,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
626,75983,99,7,22949,POINT (-768729.1726541851 -972154.2789685441)
627,76331,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
628,76523,99,1,22944,POINT (-769040.8825324072 -972676.3429674462)
629,76524,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
630,76529,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
631,76531,99,2,22949,POINT (-768729.1726541851 -972154.2789685441)
632,76538,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
633,76539,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
634,76544,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
635,76545,99,4,22949,POINT (-768729.1726541851 -972154.2789685441)
636,76547,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
637,76553,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
638,76554,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
639,76557,99,1,22943,POINT (-769195.5065664587 -972524.4914147176)
640,76558,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
641,76561,99,6,22949,POINT (-768729.1726541851 -972154.2789685441)
642,76562,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
643,76563,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
644,76585,99,1,22941,POINT (-768885.1846083207 -972443.4645737654)
645,76590,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
646,77120,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
647,77587,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
648,77689,99,3,22943,POINT (-769195.5065664587 -972524.4914147176)
649,77699,99,6,22943,POINT (-769195.5065664587 -972524.4914147176)
650,78045,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
651,79053,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
652,79141,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
653,79152,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
654,79474,99,4,22944,POINT (-769040.8825324072 -972676.3429674462)
655,79793,99,3,22949,POINT (-768729.1726541851 -972154.2789685441)
656,79796,99,6,22944,POINT (-769040.8825324072 -972676.3429674462)
657,79807,99,3,22944,POINT (-769040.8825324072 -972676.3429674462)
658,13071,99,1,22938,POINT (-768608.1479540021 -972494.096909534)
659,13192,99,6,22934,POINT (-768662.8872411401 -972387.377390372)
660,28862,99,6,24757,POINT (-756631.6637623191 -972725.6406440407)
661,607,99,3,25394,POINT (-758736.0495799135 -971566.7137190101)
662,1910,99,8,25394,POINT (-758736.0495799135 -971566.7137190101)
663,3865,99,3,25274,POINT (-760753.3969720175 -966813.7373236348)
664,4986,99,6,25274,POINT (-760753.3969720175 -966813.7373236348)
665,5873,99,3,25274,POINT (-760753.3969720175 -966813.7373236348)
666,6088,99,3,25394,POINT (-758736.0495799135 -971566.7137190101)
667,6096,99,6,25394,POINT (-758736.0495799135 -971566.7137190101)
668,7120,99,6,25394,POINT (-758736.0495799135 -971566.7137190101)
669,7473,99,3,25394,POINT (-758736.0495799135 -971566.7137190101)
670,8512,99,4,25394,POINT (-758736.0495799135 -971566.7137190101)
671,8516,99,6,25274,POINT (-760753.3969720175 -966813.7373236348)
672,9432,99,7,25394,POINT (-758736.0495799135 -971566.7137190101)
673,9437,99,6,25389,POINT (-759582.9360903015 -970499.385001288)
674,10893,99,3,25394,POINT (-758736.0495799135 -971566.7137190101)
675,13853,99,1,25394,POINT (-758736.0495799135 -971566.7137190101)
676,13870,99,3,25394,POINT (-758736.0495799135 -971566.7137190101)
