,PersonID,TripID,TripOrderNum,TripMainMode,DestPurpose,LocationID,geometry
332,101035,C_38327,1,1,3,18472,POINT (-749939.6530000002 -977493.7100000001)
333,101035,C_38329,3,1,2,24971,POINT (-750859.9767168792 -980257.06642745)
334,101036,C_43844,1,1,3,22612,POINT (-749707.9641815808 -977791.7254371969)
335,101036,C_43845,2,1,2,1629,POINT (-749366.1030000001 -977693.8100000001)
336,101037,C_49740,1,1,2,22619,POINT (-749434.9997209864 -976154.1706639734)
337,101038,C_15871,1,1,6,22595,POINT (-751148.764396139 -975376.9108626489)
338,101038,C_15868,3,1,2,22596,POINT (-751299.10628837 -976354.8626242757)
339,10104,C_26397,2,1,3,25517,POINT (-749274.796904276 -974111.0258587636)
340,101044,C_37732,1,1,2,3160,POINT (-751531.3530000001 -976149.5000000001)
341,101044,C_37735,4,1,2,3370,POINT (-762019.6630000001 -984063.4200000002)
342,101048,C_18296,1,1,3,23231,POINT (-751993.9514322791 -975774.0726338493)
343,101049,C_21970,1,6,6,2051,POINT (-750054.4630000001 -979657.1799890974)
344,101049,C_21971,3,6,6,24925,POINT (-751996.3824782048 -977911.5780098748)
345,10105,C_27286,1,1,2,240,POINT (-767522.9630000001 -974105.2300000001)
346,101050,C_41551,1,7,3,12711,POINT (-753847.0230000002 -977490.8499890974)
347,101050,C_41552,2,7,2,12247,POINT (-752987.3830000001 -980092.9300000001)
348,101051,C_43520,1,1,3,3314,POINT (-748426.5530000001 -979005.1900000001)
349,101051,C_43524,3,1,3,3314,POINT (-748426.5530000001 -979005.1900000001)
350,101051,C_43521,4,1,6,3314,POINT (-748426.5530000001 -979005.1900000001)
351,101068,C_45676,2,3,3,8912,POINT (-759917.5530000001 -968154.1000000001)
352,101069,C_31169,1,6,6,1911,POINT (-751677.9330000001 -976086.3800000001)
353,101076,C_21970,1,6,6,22555,POINT (-765305.5134345667 -977940.1547911699)
354,101076,C_21971,3,6,6,22640,POINT (-768216.5157756335 -973369.1183682119)
355,101096,C_7445,3,1,3,23648,POINT (-764340.9707534739 -977615.97202863)
356,101102,C_6574,2,6,3,24736,POINT (-765121.9884574367 -968843.9977012478)
357,101102,C_6578,3,1,2,22530,POINT (-764929.4773545741 -969662.2780796848)
358,101102,C_6575,4,6,3,22520,POINT (-763424.616766709 -969814.557702907)
359,101119,C_37295,3,5,3,17326,POINT (-768010.8330000001 -972887.4400000001)
360,101124,C_43616,2,1,6,23666,POINT (-763516.4077761022 -977682.6486038406)
361,101126,C_36603,2,6,6,24401,POINT (-763200.1596528295 -966009.078711266)
362,101134,C_23826,1,1,3,23049,POINT (-768262.3218858842 -971770.4005671325)
363,101144,C_14224,2,1,3,15529,POINT (-760093.5930000001 -972546.9900000001)
364,101144,C_14226,4,1,6,23563,POINT (-760136.3250275132 -973370.8536145205)
365,101144,C_14227,5,1,3,15113,POINT (-760101.0230000002 -973261.9200000002)
366,101144,C_14228,6,1,6,23560,POINT (-759984.4669689656 -973207.7561834158)
367,101153,C_5891,1,1,2,24841,POINT (-756646.0606433937 -980838.2458311638)
368,101160,C_12848,2,6,3,21424,POINT (-755755.746716914 -975871.7352919169)
369,101165,C_21924,1,6,3,19903,POINT (-759819.1961798274 -960726.0421395036)
370,101165,C_21926,3,1,2,24813,POINT (-755946.0727163112 -980083.1469250654)
371,101190,C_41622,2,4,3,4989,POINT (-766472.5930000001 -969712.9900000001)
372,101197,C_19228,1,1,2,23283,POINT (-752533.5944351614 -975957.5480803574)
373,10120,C_19139,1,1,2,2771,POINT (-761701.4430000001 -983204.5300000001)
374,101200,C_26397,2,1,3,3314,POINT (-748426.5530000001 -979005.1900000001)
375,101205,C_16317,1,1,3,10740,POINT (-765362.5930000001 -980008.9900000001)
376,101213,C_31157,1,2,3,24498,POINT (-763338.6590121903 -980398.7664725923)
377,101219,C_36603,2,6,6,19806,POINT (-760138.7065110493 -962678.5092582155)
378,101226,C_43270,2,7,3,24920,POINT (-756766.9680810849 -985106.6219693482)
379,101228,C_18296,1,1,3,24354,POINT (-765654.696768467 -964635.5465492043)
380,101239,C_15871,1,1,6,18945,POINT (-758919.5871291377 -962578.4195029968)
381,101239,C_15868,3,1,2,19808,POINT (-759170.4721868247 -962515.6896530032)
382,101277,C_22365,2,1,3,22048,POINT (-764255.8090799081 -972409.9343230708)
383,101280,C_38819,3,1,3,3467,POINT (-750603.8530000001 -974533.2100000001)
384,101282,C_36603,2,6,6,22523,POINT (-764189.0030626873 -970894.6400819011)
385,101286,C_18296,1,1,3,24661,POINT (-768190.5753910326 -967395.3630445471)
386,101287,C_42958,2,6,2,25142,POINT (-760687.1570558579 -966007.704747419)
387,101314,C_12140,1,2,3,9209,POINT (-751046.0030000001 -980376.2500000001)
388,101314,C_12142,3,2,6,11167,POINT (-750936.0230000002 -981100.5500000002)
389,101361,C_21970,1,6,6,16919,POINT (-756464.5930000001 -967870.9900000001)
390,101361,C_21971,3,6,6,793,POINT (-763605.8030000001 -978446.3199890974)
391,101380,C_18296,1,1,3,16900,POINT (-768024.6130000001 -973595.3700000001)
392,101382,C_38556,2,6,3,13106,POINT (-766667.5230000002 -970688.8300000001)
393,101400,C_7445,3,1,3,16921,POINT (-763553.0730000001 -977321.0600000001)
394,101427,C_37295,3,5,3,23230,POINT (-752604.0191245443 -975571.1187794834)
395,101428,C_22365,2,1,3,15528,POINT (-756299.5930000001 -984061.9900000001)
396,101429,C_14219,1,6,6,3510,POINT (-753379.5930000001 -973272.9900000001)
397,101429,C_14221,3,6,6,23251,POINT (-752364.8090698199 -976452.8465993052)
398,101430,C_40797,1,1,6,22204,POINT (-766261.9396173581 -971851.5753475771)
399,101430,C_40796,2,1,3,22958,POINT (-767150.3994324314 -971359.8120146705)
400,101430,C_40798,4,1,3,7070,POINT (-767429.9230000001 -971045.8400000001)
401,101437,C_38556,2,6,3,16346,POINT (-752149.5930000001 -975834.9900000001)
402,101440,C_14105,3,1,3,15842,POINT (-753437.2830000001 -976130.7099890974)
403,101466,C_41024,1,2,3,15537,POINT (-767146.5930000001 -970358.9900000001)
404,10147,C_43269,2,6,3,23082,POINT (-768274.6098748016 -971476.6776523803)
405,10148,C_31327,1,7,3,17779,POINT (-754105.3230000001 -972199.2100000001)
406,101491,C_10886,2,6,3,14057,POINT (-755582.3330000001 -978714.9100000001)
407,101491,C_10887,5,6,6,4926,POINT (-761661.1130000001 -971895.4700000001)
408,101528,C_27070,1,1,3,27,POINT (-766231.3630000001 -982766.8800000001)
409,101534,C_42958,2,6,2,18590,POINT (-764096.3630000001 -978036.1500000001)
410,101546,C_11559,3,7,6,2212,POINT (-752059.5930000001 -975583.9900000001)
411,101599,C_43616,2,1,6,23852,POINT (-765223.2078978239 -983521.3667707596)
412,101607,C_21046,1,1,2,2734,POINT (-761566.8730000001 -982711.1499890975)
413,101661,C_42226,1,1,2,23899,POINT (-768145.9591551807 -980955.6448125889)
414,101664,C_18296,1,1,3,22733,POINT (-768121.3339973175 -973202.7511506652)
415,101665,C_14970,1,7,2,24032,POINT (-768975.9454877725 -978919.2813884766)
416,101696,C_15871,1,1,6,23532,POINT (-760132.6809562619 -973153.2415076903)
417,101696,C_15868,3,1,2,23529,POINT (-759933.1015194445 -973087.3480806007)
418,10170,C_32904,1,6,6,18397,POINT (-762272.9830000001 -977204.7000000001)
419,10170,C_32901,3,1,2,23669,POINT (-763642.4932475556 -977304.9487141406)
420,10170,C_32900,5,1,2,4214,POINT (-764427.0230000002 -975397.3900000001)
421,101709,C_6326,1,1,2,23804,POINT (-763689.2928175851 -983148.7273704937)
422,101710,C_17597,1,7,2,14409,POINT (-767167.8130000001 -974024.6400000001)
423,101727,C_21933,1,1,2,4416,POINT (-763356.9430000001 -983441.6300000001)
424,101736,C_49875,2,1,3,25150,POINT (-760524.9839685108 -966652.4329495501)
425,101738,C_15871,1,1,6,23654,POINT (-763483.1164203931 -977506.8242725085)
426,101738,C_15868,3,1,2,856,POINT (-763977.5630000001 -977795.6200000001)
427,101788,C_9032,1,6,6,23032,POINT (-767023.5635097945 -970991.3269494787)
428,101788,C_9036,2,6,2,12762,POINT (-767176.5930000001 -970780.8600000001)
429,101788,C_9033,3,6,3,15528,POINT (-756299.5930000001 -984061.9900000001)
430,101791,C_44750,1,1,3,24738,POINT (-765217.7883276569 -968217.7162844937)
431,101812,C_16131,1,1,3,12182,POINT (-767643.2630000002 -970746.2400000001)
432,10182,C_23826,1,1,3,22638,POINT (-767167.4764201248 -974375.921276785)
433,101828,C_26397,2,1,3,6090,POINT (-761456.5830000001 -974503.3100000001)
434,101835,C_11013,1,1,2,264,POINT (-766915.0030000001 -973942.1600000001)
435,101841,C_29764,1,1,3,793,POINT (-763605.8030000001 -978446.3199890974)
436,101844,C_16317,1,1,3,2822,POINT (-768082.8030000001 -971224.1400000001)
437,101849,C_23880,1,6,3,22531,POINT (-764976.754322666 -969678.1247211826)
438,101868,C_26397,2,1,3,18513,POINT (-760199.5930000001 -977284.9900000001)
439,101876,C_31157,1,2,3,22679,POINT (-767602.7430056102 -973122.9624698615)
440,101879,C_7593,1,6,3,22596,POINT (-751299.10628837 -976354.8626242757)
441,101887,C_41343,3,6,6,25078,POINT (-757193.5298493226 -963429.1388335824)
442,101907,C_43616,2,1,6,14142,POINT (-755181.3630000001 -974593.7500000001)
443,101924,C_7448,1,1,3,4106,POINT (-763314.5930000001 -961205.9900000001)
444,101938,C_39273,1,1,3,2042,POINT (-765129.4530000001 -973573.1400000001)
445,101938,C_39274,2,1,2,23141,POINT (-765830.3122182179 -973378.5836517455)
446,101940,C_44598,2,6,3,13040,POINT (-765687.5930000001 -968168.9900000001)
447,1020,C_6574,2,6,3,22653,POINT (-767500.4435747422 -972812.2451272204)
448,1020,C_6578,3,1,2,11495,POINT (-767326.7830000001 -973388.6100000001)
449,1020,C_6575,4,6,3,22534,POINT (-765966.7741555704 -975783.6502431646)
450,10200,C_23826,1,1,3,24340,POINT (-766383.2269065226 -963443.3748969312)
451,102000,C_18296,1,1,3,747,POINT (-763052.6230000001 -977643.5200000001)
452,102028,C_10400,1,2,3,21128,POINT (-757710.5382409453 -980878.9187903288)
453,102040,C_19225,3,6,2,24084,POINT (-765064.6112594651 -981859.7948604898)
454,102049,C_50359,3,1,2,23230,POINT (-752604.0191245443 -975571.1187794834)
455,102050,C_42958,2,6,2,22782,POINT (-767460.9990522312 -973275.1611530971)
456,102053,C_38556,2,6,3,12185,POINT (-766852.8330000001 -969862.0200000001)
457,102059,C_32904,1,6,6,24428,POINT (-759591.1806200389 -981974.726845057)
458,102059,C_32901,3,1,2,526,POINT (-761169.4030000002 -983607.2300000001)
459,102059,C_32900,5,1,2,15754,POINT (-761529.4130000002 -982895.0399890974)
460,102068,C_27070,1,1,3,12966,POINT (-767276.2330000001 -970733.1700000002)
461,102091,C_26397,2,1,3,11612,POINT (-760111.5930000001 -965888.9900000001)
462,102095,C_20002,1,1,3,23649,POINT (-764386.9223592756 -977570.8227119506)
463,102119,C_43616,2,1,6,25143,POINT (-761302.3128343971 -964709.3381726013)
464,102124,C_42958,2,6,2,23386,POINT (-752979.6806583216 -976843.927454493)
465,102133,C_38556,2,6,3,22675,POINT (-766409.2846765802 -974604.4354750522)
466,102137,C_19682,1,1,2,17075,POINT (-764183.2630000002 -977591.8500000001)
467,102140,C_40018,1,1,2,18590,POINT (-764096.3630000001 -978036.1500000001)
468,102142,C_44598,2,6,3,23901,POINT (-767887.1743083984 -980964.0322129134)
469,102147,C_45676,2,3,3,1269,POINT (-763730.4230000001 -977536.7900000002)
470,102151,C_43269,2,6,3,20305,POINT (-763078.5240097159 -975614.1833775149)
471,102153,C_32099,2,6,3,3699,POINT (-762273.5930000001 -972470.9900000001)
472,102156,C_41551,1,7,3,10044,POINT (-763029.5930000001 -979799.9900000001)
473,102156,C_41552,2,7,2,793,POINT (-763605.8030000001 -978446.3199890974)
474,102159,C_41551,1,7,3,20283,POINT (-760892.1982041458 -977667.4585997736)
475,102159,C_41552,2,7,2,17543,POINT (-760861.7230000001 -978469.3400000001)
476,102162,C_49740,1,1,2,3807,POINT (-764416.8030000001 -975912.4000000001)
477,102164,C_45676,2,3,3,765,POINT (-763845.0730000001 -977844.0700000001)
478,102165,C_22365,2,1,3,20926,POINT (-760489.9177247735 -976762.7852995225)
479,102166,C_21924,1,6,3,9263,POINT (-763824.5930000001 -972210.9900000001)
480,102166,C_21926,3,1,2,765,POINT (-763845.0730000001 -977844.0700000001)
481,102169,C_10861,3,1,2,17383,POINT (-763916.4930000001 -977596.7600000001)
482,102170,C_41788,2,6,3,20799,POINT (-762327.9731610594 -975873.6655374905)
483,102171,C_32096,1,1,2,793,POINT (-763605.8030000001 -978446.3199890974)
484,102184,C_15917,1,7,6,17496,POINT (-764453.6730000001 -977416.9000000001)
485,102184,C_15915,2,7,3,22327,POINT (-764552.8911792386 -976556.586847641)
486,102185,C_18296,1,1,3,23649,POINT (-764386.9223592756 -977570.8227119506)
487,102186,C_41336,3,7,3,1269,POINT (-763730.4230000001 -977536.7900000002)
488,102188,C_19221,1,1,2,18590,POINT (-764096.3630000001 -978036.1500000001)
489,10219,C_22365,2,1,3,25334,POINT (-759990.8698721369 -968803.4087748019)
490,102190,C_19221,1,1,2,22329,POINT (-764496.4124163283 -976327.2124269464)
491,102191,C_41788,2,6,3,24498,POINT (-763338.6590121903 -980398.7664725923)
492,102192,C_40797,1,1,6,808,POINT (-764040.5930000001 -977349.9900000001)
493,102192,C_40796,2,1,3,23775,POINT (-763542.486263477 -976673.1442549841)
494,102192,C_40798,4,1,3,793,POINT (-763605.8030000001 -978446.3199890974)
495,102193,C_21972,1,7,6,2822,POINT (-768082.8030000001 -971224.1400000001)
496,102194,C_20624,2,6,6,17594,POINT (-764283.5930000001 -977672.4400000001)
497,102195,C_25926,3,1,3,1269,POINT (-763730.4230000001 -977536.7900000002)
498,102196,C_27070,1,1,3,17496,POINT (-764453.6730000001 -977416.9000000001)
499,102198,C_26354,1,2,3,5239,POINT (-763462.4530000001 -976751.7099890974)
500,102206,C_22365,2,1,3,18431,POINT (-764957.1830000001 -977564.2900000002)
501,102207,C_26397,2,1,3,18206,POINT (-761073.3930000002 -979066.7900000002)
502,102208,C_26397,2,1,3,24484,POINT (-761815.5909449789 -979307.7868340806)
503,102209,C_41551,1,7,3,17949,POINT (-764217.3230000001 -977669.7700000001)
504,102209,C_41552,2,7,2,23983,POINT (-764839.820803885 -980489.8481540055)
505,102212,C_31327,1,7,3,22926,POINT (-769895.8253751572 -971350.4476388545)
506,102215,C_27685,1,2,6,23644,POINT (-764646.8312474434 -978797.0039977932)
507,102215,C_27684,3,2,6,23630,POINT (-764716.1024729152 -979478.0667179952)
508,102215,C_27682,5,7,3,23991,POINT (-766220.8960156821 -979911.087335611)
509,102221,C_43436,1,7,6,25504,POINT (-768777.1361738258 -961219.2367036177)
510,102222,C_15914,1,6,6,1486,POINT (-763215.3830000001 -978474.8500000001)
511,102222,C_15912,2,6,3,23632,POINT (-764677.296910551 -979123.8829621956)
512,102224,C_38318,1,1,2,23639,POINT (-764415.3514555424 -978368.6500189379)
513,102224,C_38319,3,1,3,765,POINT (-763845.0730000001 -977844.0700000001)
514,102224,C_38322,5,1,2,793,POINT (-763605.8030000001 -978446.3199890974)
515,102225,C_40802,1,5,2,25517,POINT (-749274.796904276 -974111.0258587636)
516,102226,C_38318,1,1,2,23765,POINT (-764183.6413571017 -976861.9361062277)
517,102226,C_38319,3,1,3,17141,POINT (-762863.4530000001 -977622.4000000001)
518,102226,C_38322,5,1,2,1486,POINT (-763215.3830000001 -978474.8500000001)
519,102228,C_10316,1,6,2,17527,POINT (-756207.6130000001 -983382.9700000001)
520,102228,C_10318,3,1,2,17383,POINT (-763916.4930000001 -977596.7600000001)
521,102232,C_38291,1,6,3,25508,POINT (-762250.8717476003 -984856.6926912082)
522,102232,C_38293,3,1,2,22327,POINT (-764552.8911792386 -976556.586847641)
523,102234,C_46554,5,6,2,24031,POINT (-769093.2977972385 -979509.0777620767)
524,102235,C_23341,1,6,6,22537,POINT (-766010.3218812849 -977083.6600272318)
525,102235,C_23343,3,6,6,23631,POINT (-764646.7971894197 -979118.845934664)
526,102237,C_28295,1,1,3,18590,POINT (-764096.3630000001 -978036.1500000001)
527,102242,C_11720,1,3,6,4189,POINT (-765214.5330000001 -974978.5599890974)
528,102243,C_32099,2,6,3,4969,POINT (-762900.6530000002 -971473.8400000001)
529,102245,C_45303,2,6,3,10274,POINT (-766410.5930000001 -979945.9900000001)
530,102250,C_50414,2,1,6,18590,POINT (-764096.3630000001 -978036.1500000001)
531,102253,C_35687,1,1,3,1269,POINT (-763730.4230000001 -977536.7900000002)
532,102256,C_31000,1,2,2,23666,POINT (-763516.4077761022 -977682.6486038406)
533,102260,C_28555,3,1,2,5237,POINT (-763628.5930000001 -977843.9900000001)
534,102261,C_24177,2,1,2,6133,POINT (-761310.7430000001 -975472.0800000001)
535,102264,C_47148,1,7,6,22520,POINT (-763424.616766709 -969814.557702907)
536,102271,C_23978,1,4,6,20125,POINT (-757785.5310226241 -960800.819066491)
537,102274,C_6259,1,4,6,18516,POINT (-763449.5930000001 -977401.9900000001)
538,102278,C_23627,1,4,6,1487,POINT (-764329.5930000001 -977591.9900000001)
539,102282,C_43520,1,1,3,17075,POINT (-764183.2630000002 -977591.8500000001)
540,102282,C_43524,3,1,3,23767,POINT (-763839.244379723 -977010.8274259375)
541,102282,C_43521,4,1,6,23669,POINT (-763642.4932475556 -977304.9487141406)
542,102289,C_43270,2,7,3,23771,POINT (-763529.5788270435 -976943.6359831844)
543,102291,C_38979,1,1,3,23669,POINT (-763642.4932475556 -977304.9487141406)
544,102298,C_15917,1,7,6,20708,POINT (-763032.4232939424 -976876.0671913492)
545,102298,C_15915,2,7,3,23765,POINT (-764183.6413571017 -976861.9361062277)
546,102300,C_12848,2,6,3,23768,POINT (-763839.8228625389 -976688.028716412)
547,102301,C_11484,1,7,3,22342,POINT (-762322.3635797846 -978046.1085234603)
548,102302,C_16160,2,1,6,16393,POINT (-762705.5930000001 -976311.9900000001)
549,102303,C_31171,1,7,3,23651,POINT (-763274.2635410605 -978098.4637965921)
550,102307,C_37828,1,6,3,23655,POINT (-764514.6999513897 -978290.4865800223)
551,102307,C_37829,2,6,2,23668,POINT (-763628.8702006865 -977862.7945976419)
552,102308,C_26397,2,1,3,24478,POINT (-762323.1017918636 -979994.6394920897)
553,102314,C_38131,2,6,3,13941,POINT (-760397.7830000001 -978991.8400000001)
554,102315,C_50205,3,1,2,23649,POINT (-764386.9223592756 -977570.8227119506)
555,102318,C_46554,5,6,2,22647,POINT (-767936.0365691175 -972464.9513927776)
556,102321,C_3330,1,1,3,10300,POINT (-767581.4630000001 -970114.6499890975)
557,102321,C_3332,2,1,6,23137,POINT (-766879.4645348875 -969601.0051791929)
558,102324,C_50205,3,1,2,24528,POINT (-763250.03301791 -980889.3069514615)
559,102326,C_15666,1,2,3,23629,POINT (-763669.331216839 -980092.4322016451)
560,102327,C_29764,1,1,3,24478,POINT (-762323.1017918636 -979994.6394920897)
561,102331,C_40797,1,1,6,24542,POINT (-763379.1359770437 -980071.7102997829)
562,102331,C_40796,2,1,3,24498,POINT (-763338.6590121903 -980398.7664725923)
563,102331,C_40798,4,1,3,24541,POINT (-762949.740323075 -979989.8573907671)
564,102332,C_17544,1,6,2,4725,POINT (-765164.9030000002 -972370.2000000001)
565,102338,C_3618,3,1,6,22341,POINT (-762218.1219628414 -979662.1530532277)
566,102338,C_3616,5,1,2,24541,POINT (-762949.740323075 -979989.8573907671)
567,102340,C_27070,1,1,3,9772,POINT (-756838.1230000001 -973970.8900000001)
568,102342,C_28559,1,1,3,3510,POINT (-753379.5930000001 -973272.9900000001)
569,102344,C_23828,1,1,3,8909,POINT (-759943.8830000001 -968199.6900000001)
570,102346,C_9994,1,1,2,14839,POINT (-758720.2130000001 -969228.3200000001)
571,102348,C_2247,3,7,2,16611,POINT (-749889.8230000001 -977726.0100000001)
572,102349,C_605,1,1,6,25335,POINT (-759909.6693026969 -968356.8784451531)
573,102349,C_602,3,1,6,25292,POINT (-760480.1154647535 -967973.2744630827)
574,102349,C_606,4,1,3,25291,POINT (-760100.6303296086 -968079.1021202613)
575,102352,C_34651,1,3,3,21601,POINT (-762462.1190982823 -973886.2520809108)
576,102353,C_50055,1,1,6,3246,POINT (-758475.2830000001 -969307.1700000002)
577,102353,C_50057,3,1,3,25361,POINT (-758997.5415088455 -969553.663003642)
578,102354,C_3092,2,1,3,25261,POINT (-759558.3129022809 -966613.7414129718)
579,102356,C_36650,2,6,2,24368,POINT (-765158.392468276 -965315.7248234908)
580,102358,C_6637,2,7,3,13211,POINT (-761835.6230000001 -971056.8700000001)
581,102360,C_30529,1,1,3,25299,POINT (-760187.2531548004 -968482.6960712372)
582,102369,C_7872,1,7,2,25264,POINT (-759839.1312555801 -966769.6525708024)
583,102374,C_15666,1,2,3,25293,POINT (-759604.4521921078 -967515.7740093158)
584,102375,C_28555,3,1,2,25360,POINT (-758812.1697412838 -969274.1480196588)
585,10242,C_7739,1,7,6,23165,POINT (-765184.7643739275 -975161.3068196496)
586,10242,C_7738,3,6,3,22882,POINT (-769868.3756690967 -974786.6141667975)
587,10262,C_19490,1,4,6,20565,POINT (-760917.4919920256 -973971.6813552493)
588,10262,C_19491,2,3,2,23576,POINT (-759960.4592852985 -972340.1611069853)
589,10281,C_3099,2,1,3,14409,POINT (-767167.8130000001 -974024.6400000001)
590,10281,C_3100,3,1,2,22638,POINT (-767167.4764201248 -974375.921276785)
