,PersonID,Weight,AgeGroup,Gender,Education,ActivityCzechiaHTS,TownSize,TownCode,RegionCode,DistrictCode,JourneyMainMode,DeclaredJourneyTime,PrimaryLocRelationHome,PrimaryLocTownCode,PrimaryLocDistrictCode,PrimaryLocStateName,PrimaryLocCrowFliesTripDist,HasWorkTrip,HasEducationTrip,FlexibleHours,AvailCar,AvailBike,DrivingLicense,PtSubscription
201,CZ1031,1.196375642,3,2,4,1,8,,CZ080,8119,6,2,1,,8119,Česko,5704.78924531054,True,False,1,1,0,1,0
202,CZ10313,0.96329053,4,1,4,1,8,,CZ010,1100,8,2,1,,1100,Česko,10550.0,True,False,2,0,0,1,1
203,CZ10314,1.337022725,3,2,2,3,4,,CZ031,3114,2,1,88,,3114,Česko,0.0,False,False,99,0,1,1,0
204,CZ10315,1.337022725,3,2,2,3,4,,CZ031,3114,6,2,2,,3102,Česko,21002.9397504964,False,True,99,0,1,1,0
205,CZ10316,0.872100419,6,2,4,1,4,,CZ031,3114,2,1,1,,3114,Česko,1032.52289075716,True,False,1,0,1,1,0
206,CZ10317,0.653980951,6,1,2,1,4,,CZ031,3114,1,3,1,,3114,Česko,1170.0,True,False,1,1,1,1,0
207,CZ10318,0.606437978,5,1,2,1,4,,CZ032,3203,6,2,88,,3203,Česko,0.0,False,False,1,1,1,1,0
208,CZ10319,0.716476682,5,2,2,1,4,,CZ032,3203,7,2,88,,3203,Česko,0.0,False,False,1,1,1,1,0
209,CZ1032,0.898303635,4,2,2,1,7,,CZ052,5205,1,1,1,,5205,Česko,452.537234169696,True,False,2,1,1,1,0
210,CZ10320,0.716926295,3,1,3,1,4,,CZ032,3203,7,2,88,,3203,Česko,0.0,False,False,1,0,1,1,0
211,CZ10323,0.990411691,7,1,2,6,6,,CZ051,5103,6,3,88,,5103,Česko,0.0,False,False,99,1,1,1,0
212,CZ10324,0.756651069,6,2,2,1,6,,CZ051,5103,1,1,1,,5103,Česko,509.406542133861,True,False,2,1,1,1,0
213,CZ10325,1.266367601,3,1,2,3,6,,CZ051,5103,6,2,2,,5105,Česko,8340.30048759375,False,True,99,1,1,1,0
214,CZ10326,0.96329053,4,1,4,1,6,,CZ052,5214,6,6,88,,5214,Česko,0.0,False,False,1,1,1,1,0
215,CZ10327,0.899265339,4,2,4,1,6,,CZ052,5214,7,6,88,,5214,Česko,0.0,False,False,2,1,1,1,1
216,CZ10328,0.767168907,7,2,2,6,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,99,0,0,0,0
217,CZ1033,0.783283009,1,2,1,3,7,,CZ052,5205,3,1,1,,5205,Česko,1053.41979045315,False,True,99,1,1,0,1
218,CZ10331,0.606437978,5,1,2,1,2,,CZ064,6216,6,4,2,,6203,Česko,17150.0,True,False,1,1,1,1,0
219,CZ10332,0.955674809,7,2,2,6,2,,CZ064,6216,6,1,88,,6216,Česko,0.0,False,False,99,1,1,0,0
220,CZ10334,0.756651069,6,2,2,1,3,,CZ071,7103,1,1,1,,7103,Česko,999.822448466562,True,False,1,1,1,1,0
221,CZ10335,1.105518705,7,2,4,6,1,,CZ072,7201,1,1,88,,7201,Česko,0.0,False,False,99,0,0,1,0
222,CZ10336,0.990411691,7,1,2,6,1,,CZ072,7201,1,1,88,,7201,Česko,0.0,False,False,99,0,0,1,0
223,CZ10337,0.96329053,4,1,4,1,8,,CZ010,1100,6,4,3,,2102,Česko,43390.0,True,False,2,1,0,1,0
224,CZ10338,0.264344018,4,2,3,4,8,,CZ010,1100,6,1,88,,1100,Česko,0.0,False,False,99,1,0,1,1
225,CZ10343,0.699774328,8,1,2,6,3,,CZ071,7107,1,1,88,,7107,Česko,0.0,False,False,99,0,1,0,0
226,CZ10344,0.783283009,1,2,1,3,7,,CZ080,8108,1,1,1,,8108,Česko,984.1402674039181,False,True,99,1,0,0,0
227,CZ10346,0.705831631,2,2,1,3,7,,CZ080,8108,3,2,1,,8108,Česko,2738.43403078784,False,True,99,1,0,0,1
228,CZ10347,1.605315878,4,1,2,1,7,,CZ080,8108,8,3,2,,8106,Česko,20040.0,True,False,1,1,0,1,1
229,CZ1035,1.334677204,2,1,1,3,7,,CZ052,5205,3,2,1,,5205,Česko,2025.8749996230501,False,True,99,1,1,0,1
230,CZ10350,0.756651069,6,2,2,1,2,,CZ072,7212,4,1,2,,7211,Česko,9162.54136500307,True,False,1,0,0,0,0
231,CZ10352,1.442819781,5,2,2,6,8,,CZ080,8119,1,2,88,,8119,Česko,0.0,False,False,99,1,0,1,1
232,CZ10356,0.716476682,5,2,2,1,8,,CZ080,8119,3,2,1,,8119,Česko,7889.00573183563,True,False,2,0,1,0,1
233,CZ10357,1.025976354,3,1,4,1,7,,CZ080,8108,6,2,2,,8119,Česko,11007.3229988651,True,False,2,1,1,1,1
234,CZ10358,1.196375642,3,2,4,1,7,,CZ080,8108,7,1,1,,8108,Česko,1495.81677752178,True,False,1,1,1,1,1
235,CZ10359,0.583812885,8,1,2,6,1,,CZ020,2114,6,2,88,,2114,Česko,0.0,False,False,99,1,0,1,0
236,CZ10361,0.826096241,6,2,2,1,6,,CZ031,3112,3,2,1,,3112,Česko,3941.4928216492103,True,False,1,0,0,0,1
237,CZ10362,1.605315878,4,1,2,1,6,,CZ031,3112,2,2,1,,3112,Česko,2484.6346812164998,True,False,1,0,0,1,0
238,CZ10364,0.517469231,8,2,2,6,6,,CZ031,3112,1,2,88,,3112,Česko,0.0,False,False,99,1,0,1,0
239,CZ10365,0.699774328,8,1,2,6,6,,CZ031,3112,2,2,88,,3112,Česko,0.0,False,False,99,1,1,1,0
240,CZ10368,0.455247928,7,1,2,1,1,,CZ032,3211,6,1,3,,2112,Česko,166550.0,True,False,2,0,0,1,0
241,CZ10369,0.756651069,6,2,2,1,1,,CZ032,3211,6,1,1,,3211,Česko,11128.6679376572,True,False,1,0,0,1,0
242,CZ1037,0.826096241,6,2,2,1,6,,CZ051,5103,6,2,88,,5103,Česko,0.0,False,False,2,1,0,1,0
243,CZ10372,0.898303635,4,2,2,1,1,,CZ042,4216,6,3,2,,4207,Česko,26430.9186891991,True,False,1,1,1,1,0
244,CZ10375,0.32783252,7,2,3,2,8,,CZ010,1100,1,1,6,,1100,Česko,622.6192537058181,True,False,1,1,0,1,1
245,CZ10376,1.017968925,7,1,2,6,8,,CZ010,1100,7,2,88,,1100,Česko,0.0,False,False,99,0,0,0,0
246,CZ10377,1.017968925,7,1,2,6,4,,CZ042,4213,6,1,88,,4213,Česko,0.0,False,False,99,1,0,1,0
247,CZ10378,0.767168907,7,2,2,6,4,,CZ042,4213,7,1,88,,4213,Česko,0.0,False,False,99,1,0,0,0
248,CZ10379,0.96329053,4,1,4,1,8,,CZ010,1100,6,2,3,,2122,Česko,14668.413802768899,True,False,2,1,0,1,1
249,CZ1038,1.972134973,6,2,2,6,6,,CZ051,5103,6,2,88,,5103,Česko,0.0,False,False,99,1,0,1,0
250,CZ10381,1.112479755,3,2,2,1,1,,CZ052,5214,2,4,88,,5214,Česko,0.0,False,False,1,1,1,1,0
251,CZ10382,0.143328738,7,2,2,1,1,,CZ052,5214,1,1,88,,5214,Česko,0.0,False,False,2,1,1,1,0
252,CZ10383,0.163429862,8,1,2,1,1,,CZ052,5214,6,2,1,,5214,Česko,10132.826676143299,True,False,2,1,1,1,0
253,CZ10385,0.783283009,1,2,1,3,2,,CZ072,7213,1,1,6,,7213,Česko,408.820372812588,False,True,99,0,0,0,0
254,CZ10386,0.898303635,4,2,2,1,2,,CZ072,7213,1,1,1,,7213,Česko,680.593353519512,True,False,1,0,0,0,0
255,CZ10387,0.956728876,5,1,2,1,2,,CZ072,7213,2,1,6,,7213,Česko,708.754524330189,True,False,1,0,1,0,0
256,CZ10388,1.142359507,2,2,1,3,2,,CZ072,7213,4,3,1,,7213,Česko,9561.47503510911,False,True,99,0,1,0,0
257,CZ10394,0.716476682,5,2,2,1,7,,CZ031,3102,3,2,1,,3102,Česko,3623.86130486045,True,False,1,1,1,0,1
258,CZ10395,0.606437978,5,1,2,1,7,,CZ031,3102,6,1,1,,3102,Česko,1101.4726704775198,True,False,1,1,1,1,0
259,CZ10396,1.098399049,3,2,1,3,7,,CZ031,3102,1,2,1,,3102,Česko,1558.5330500247,False,True,99,1,1,0,0
260,CZ10398,0.783283009,1,2,1,3,4,,CZ064,6208,4,2,1,,6208,Česko,2992.00047891388,False,True,99,1,0,0,0
261,CZ10399,1.605315878,4,1,2,1,4,,CZ064,6208,6,1,1,,6208,Česko,1889.93433408324,True,False,1,1,0,1,0
262,CZ1040,1.53318226,4,2,2,1,6,,CZ042,4202,3,1,1,,4202,Česko,1361.60772456052,True,False,1,1,0,1,0
263,CZ10400,0.752272394,1,1,1,3,4,,CZ064,6208,4,2,1,,6208,Česko,2992.00047891388,False,True,99,1,0,0,0
264,CZ10401,1.114598701,3,2,2,1,4,,CZ064,6208,4,2,1,,6208,Česko,2992.00047891388,True,False,1,1,0,0,0
265,CZ10404,0.699774328,8,1,2,6,4,,CZ071,7105,1,6,88,,7105,Česko,0.0,False,False,99,1,1,1,0
266,CZ10405,0.767168907,7,2,2,6,4,,CZ071,7105,1,1,88,,7105,Česko,0.0,False,False,99,0,1,0,0
267,CZ10407,0.826096241,6,2,2,1,7,,CZ080,8111,1,1,6,,8111,Česko,561.614247321636,True,False,1,0,1,0,1
268,CZ1041,1.965258731,6,1,1,1,6,,CZ042,4202,6,2,2,554804,4214,Česko,14577.2470835442,True,False,1,1,0,1,0
269,CZ10410,0.606437978,5,1,2,1,3,,CZ063,6110,1,1,6,,6110,Česko,63.108769334502504,True,False,1,1,1,1,0
270,CZ10411,0.716476682,5,2,2,1,3,,CZ063,6110,1,1,6,,6110,Česko,63.108769334502504,True,False,1,1,1,1,0
271,CZ10412,0.826096241,6,2,2,1,7,,CZ042,4209,3,2,2,,4206,Česko,8347.29319824311,True,False,1,0,0,0,0
272,CZ10413,1.605315878,4,1,2,1,2,,CZ053,5309,3,5,3,,6114,Česko,71337.9269388952,True,False,1,0,0,0,1
273,CZ10414,0.826096241,6,2,2,1,2,,CZ053,5309,3,2,1,,5309,Česko,5298.60616651428,True,False,1,0,0,0,1
274,CZ10416,0.30870085,7,2,2,12,1,,CZ072,7211,2,1,88,,7211,Česko,0.0,False,False,99,0,1,1,0
275,CZ10417,1.007548175,7,1,2,2,1,,CZ072,7211,6,1,6,,7211,Česko,920.707624348078,True,False,1,1,0,1,0
276,CZ10418,0.752272394,1,1,1,3,7,,CZ080,8111,1,1,6,,8111,Česko,248.38608959328502,False,True,99,0,0,0,0
277,CZ1042,1.066141179,6,1,2,1,6,,CZ042,4202,6,1,1,,4202,Česko,940.038600524141,True,False,1,1,0,1,0
278,CZ10420,0.956728876,5,1,2,1,7,,CZ080,8111,6,2,2,,8121,Česko,21014.434827726698,True,False,1,1,0,1,0
279,CZ10421,0.716476682,5,2,2,1,7,,CZ080,8111,7,1,1,,8111,Česko,3590.6832396772497,True,False,1,1,0,1,0
280,CZ10425,0.716476682,5,2,2,1,4,,CZ032,3209,3,2,88,,3209,Česko,0.0,False,False,1,1,0,1,0
281,CZ10426,1.066141179,6,1,2,1,4,,CZ032,3209,6,2,1,,3209,Česko,8234.450845334599,True,False,1,1,0,1,0
282,CZ10430,0.752272394,1,1,1,3,8,,CZ064,6203,7,1,1,,6203,Česko,643.846590071215,False,True,99,1,1,0,1
283,CZ10431,0.422578531,4,2,2,4,8,,CZ064,6203,1,2,88,,6203,Česko,0.0,False,False,99,1,1,1,1
284,CZ10432,0.96329053,4,1,4,1,8,,CZ064,6203,6,2,1,,6203,Česko,662.955306312458,True,False,1,1,1,1,0
285,CZ10434,1.257699028,3,1,2,1,8,,CZ010,1100,6,1,6,,1100,Česko,1953.3876576911,True,False,1,1,0,1,1
286,CZ10435,0.777888093,8,2,2,6,2,,CZ080,8121,1,1,88,,8121,Česko,0.0,False,False,99,0,0,0,0
287,CZ10436,1.066141179,6,1,2,1,2,,CZ080,8121,6,2,1,,8121,Česko,6725.52978071114,True,False,1,1,0,1,0
288,CZ10438,1.334677204,2,1,1,3,7,,CZ031,3102,3,2,1,,3102,Česko,3284.97370026986,False,True,99,1,1,0,1
289,CZ10439,1.337022725,3,2,2,3,7,,CZ031,3102,3,2,1,,3102,Česko,2281.83185719637,False,True,99,1,1,1,1
290,CZ10440,0.839737293,5,2,2,1,7,,CZ031,3102,3,2,1,,3102,Česko,4486.84438412233,True,False,1,1,1,1,1
291,CZ10441,0.956728876,5,1,2,1,7,,CZ031,3102,6,1,1,,3102,Česko,3309.97051053395,True,False,1,1,1,1,0
292,CZ10443,0.826096241,6,2,2,1,4,,CZ072,7204,2,1,1,,7204,Česko,2735.28344184525,True,False,1,0,0,0,0
293,CZ10444,0.636187221,8,1,4,6,7,,CZ031,3102,6,3,88,,3102,Česko,0.0,False,False,99,1,1,1,0
294,CZ10445,1.105518705,7,2,4,6,7,,CZ031,3102,7,2,88,,3102,Česko,0.0,False,False,99,0,0,1,0
295,CZ10446,0.990411691,7,1,2,6,7,,CZ031,3102,1,1,88,,3102,Česko,0.0,False,False,99,1,0,1,0
296,CZ10449,0.517469231,8,2,2,6,5,,CZ032,3211,1,4,88,,3211,Česko,0.0,False,False,99,1,1,1,0
297,CZ1045,0.606437978,5,1,2,1,6,,CZ053,5304,1,1,1,,5304,Česko,1082.7319680554901,True,False,1,1,1,1,0
298,CZ10451,0.716476682,5,2,2,1,6,,CZ042,4205,5,3,2,554804,4214,Česko,15459.3226491336,True,False,1,0,1,0,1
299,CZ10452,0.606437978,5,1,2,1,6,,CZ042,4205,5,1,1,,4205,Česko,925.705455249671,True,False,1,1,1,1,1
300,CZ10453,1.972134973,6,2,2,6,8,,CZ051,5105,1,2,88,,5105,Česko,0.0,False,False,99,1,0,0,0
301,CZ10456,0.606437978,5,1,2,1,5,,CZ053,5308,1,1,6,,5308,Česko,257.927275207605,True,False,1,1,1,1,0
302,CZ10457,0.716476682,5,2,2,1,5,,CZ053,5308,1,1,6,,5308,Česko,585.0718543951419,True,False,1,1,1,1,0
303,CZ10458,1.337022725,3,2,2,3,5,,CZ053,5308,1,1,1,,5308,Česko,309.90705675395503,False,True,99,1,1,1,1
304,CZ1046,0.533055796,4,2,2,4,6,,CZ053,5304,1,2,88,,5304,Česko,0.0,False,False,99,0,1,0,0
305,CZ10464,0.777888093,8,2,2,6,4,,CZ063,6105,1,1,88,,6105,Česko,0.0,False,False,99,0,0,0,0
306,CZ10467,0.756651069,6,2,2,1,7,,CZ072,7213,1,2,1,,7213,Česko,1198.44198048764,True,False,1,1,1,1,0
307,CZ10468,0.653980951,6,1,2,1,7,,CZ072,7213,6,2,3,,8107,Česko,92720.0,True,False,1,1,1,1,0
308,CZ10469,0.716476682,5,2,2,1,7,,CZ080,8111,1,2,1,,8111,Česko,1384.3952222493501,True,False,1,1,1,1,1
309,CZ1047,1.605315878,4,1,2,1,5,,CZ042,4212,6,1,6,,4212,Česko,1460.27902442717,True,False,1,1,1,1,0
310,CZ10470,0.809278903,5,1,4,1,7,,CZ080,8111,6,2,2,,8119,Česko,21887.517266757,True,False,1,1,1,1,0
311,CZ10473,0.839737293,5,2,2,1,7,,CZ080,8111,6,1,1,,8111,Česko,4220.3863945864005,True,False,99,1,1,1,0
312,CZ10474,1.066141179,6,1,2,1,7,,CZ080,8111,7,2,1,,8111,Česko,4126.515718646479,True,False,1,1,0,1,0
313,CZ10475,0.898303635,4,2,2,1,3,,CZ053,5304,1,1,88,,5304,Česko,0.0,False,False,2,1,0,1,0
314,CZ10479,0.767168907,7,2,2,6,1,,CZ071,7106,6,2,88,,7106,Česko,0.0,False,False,99,1,1,1,0
315,CZ1048,0.752272394,1,1,1,3,5,,CZ042,4212,1,1,1,,4212,Česko,756.079435616054,False,True,99,1,1,0,0
316,CZ10482,2.31849903,6,2,1,12,4,,CZ031,3116,1,1,88,,3116,Česko,0.0,False,False,99,0,0,0,0
317,CZ10484,0.653980951,6,1,2,1,7,,CZ052,5205,3,2,1,,5205,Česko,2383.2031405349403,True,False,2,1,0,1,1
318,CZ10485,0.756651069,6,2,2,1,7,,CZ052,5205,3,2,1,,5205,Česko,1569.8316615461301,True,False,1,0,0,0,1
319,CZ10487,1.007548175,7,1,2,2,3,,CZ053,5304,6,1,1,,5304,Česko,3298.74632777396,True,False,1,1,0,1,0
320,CZ1049,2.861271002,4,2,2,7,5,,CZ042,4212,1,1,88,,4212,Česko,0.0,False,False,99,1,1,0,0
321,CZ10491,0.752272394,1,1,1,3,8,,CZ010,1100,3,1,3,,8119,Česko,1695.75261364787,False,True,99,0,1,0,1
322,CZ10492,0.203854973,3,2,1,4,8,,CZ010,1100,3,1,3,,8119,Česko,9372.980074666479,False,True,99,0,1,0,1
323,CZ10493,0.783283009,1,2,1,3,4,,CZ031,3104,1,1,1,,3104,Česko,287.88654998400096,False,True,99,1,0,0,0
324,CZ10494,0.783283009,1,2,1,3,4,,CZ031,3104,1,1,6,,3104,Česko,287.88654998400096,False,True,99,1,0,0,0
325,CZ10495,0.921319364,4,1,2,1,4,,CZ031,3104,6,1,6,,3104,Česko,1021.3249410043801,True,False,1,1,0,1,0
326,CZ10496,1.53318226,4,2,2,1,4,,CZ031,3104,1,1,6,,3104,Česko,192.873924447057,True,False,1,1,0,0,0
327,CZ10499,0.752272394,1,1,1,3,3,,CZ064,6213,1,1,6,,6213,Česko,186.069995717834,False,True,99,0,0,0,0
328,CZ105,0.517469231,8,2,2,6,6,,CZ031,3105,1,2,88,,3105,Česko,0.0,False,False,99,1,1,1,0
329,CZ10504,1.066141179,6,1,2,1,1,,CZ063,6105,6,1,6,,6105,Česko,111.052861697172,True,False,2,1,0,1,0
330,CZ10505,0.955674809,7,2,2,6,8,,CZ064,6203,3,3,88,,6203,Česko,0.0,False,False,99,0,1,0,1
331,CZ10506,2.274956418,6,2,1,1,8,,CZ080,8119,3,2,1,,8119,Česko,641.515332109013,True,False,1,0,0,1,0
332,CZ10511,0.783283009,1,2,1,3,5,,CZ072,7202,1,1,1,,7202,Česko,707.969811127576,False,True,99,0,0,0,0
333,CZ10512,0.716476682,5,2,2,1,5,,CZ072,7202,2,1,3,,2117,Česko,323570.0,True,False,1,0,0,0,0
334,CZ10513,0.606437978,5,1,2,1,5,,CZ072,7202,2,2,2,,7203,Česko,7854.14476806874,True,False,1,0,0,0,0
335,CZ10516,0.752272394,1,1,1,3,8,,CZ010,1100,7,1,6,,1100,Česko,419.25107044695096,False,True,99,0,1,0,1
336,CZ10518,1.191676075,7,1,4,2,8,,CZ010,1100,3,3,1,,1100,Česko,5244.79021870633,True,False,1,1,1,1,1
337,CZ10519,1.117651562,7,2,2,2,8,,CZ010,1100,3,2,1,,1100,Česko,5343.03371567531,True,False,1,1,1,1,1
338,CZ1052,0.752272394,1,1,1,3,8,,CZ032,3209,7,1,88,,3209,Česko,0.0,False,False,99,0,1,0,0
339,CZ10520,0.767168907,7,2,2,6,4,,CZ072,7205,1,1,88,,7205,Česko,0.0,False,False,99,0,0,0,0
340,CZ10521,0.583812885,8,1,2,6,4,,CZ072,7205,4,5,88,,7205,Česko,0.0,False,False,99,0,0,0,0
341,CZ10523,0.898303635,4,2,2,1,8,,CZ064,6203,7,2,2,,6216,Česko,6347.73053917443,True,False,1,1,1,1,0
342,CZ10529,0.653980951,6,1,2,1,6,,CZ051,5101,6,1,1,,5101,Česko,8506.97908841173,True,False,1,1,1,1,0
343,CZ1053,0.158374266,4,2,1,4,8,,CZ032,3209,6,1,88,,3209,Česko,0.0,False,False,99,1,1,1,0
344,CZ10530,0.756651069,6,2,2,1,6,,CZ051,5101,1,1,88,,5101,Česko,0.0,False,False,1,1,1,0,0
345,CZ10535,2.119995696,4,2,2,7,4,,CZ020,2115,1,1,88,,2115,Česko,0.0,False,False,99,1,1,1,0
346,CZ10537,1.112479755,3,2,2,1,8,,CZ010,1100,3,1,88,,1100,Česko,0.0,False,False,1,1,0,1,1
347,CZ10538,0.783283009,1,2,1,3,8,,CZ010,1100,3,1,88,,1100,Česko,0.0,False,False,99,1,1,0,0
348,CZ10539,0.184089428,5,2,3,1,8,,CZ010,1100,3,3,1,,1100,Česko,5990.0,True,False,1,1,1,1,1
349,CZ1054,2.86002258,4,1,1,11,8,,CZ032,3209,7,1,88,,3209,Česko,0.0,False,False,99,1,1,1,0
350,CZ10540,0.606437978,5,1,2,1,8,,CZ010,1100,6,1,1,,1100,Česko,5660.61243275191,True,False,1,1,1,1,0
351,CZ10541,0.203854973,3,2,1,4,8,,CZ010,1100,1,2,88,,1100,Česko,0.0,False,False,99,0,1,0,0
352,CZ10546,1.191676075,7,1,4,2,8,,CZ010,1100,3,4,1,,1100,Česko,10246.1597033833,True,False,1,1,1,1,1
353,CZ1055,17.75819609,1,1,1,13,8,,CZ032,3209,7,1,88,,3209,Česko,0.0,False,False,99,0,1,0,0
354,CZ10551,0.96329053,4,1,4,1,5,,CZ071,7102,6,2,1,,7102,Česko,6045.074644551671,True,False,1,1,0,1,0
355,CZ10553,0.921319364,4,1,2,1,8,,CZ064,6203,2,1,1,,6203,Česko,8470.0,True,False,1,1,1,1,0
356,CZ10555,0.756651069,6,2,2,1,7,,CZ052,5205,2,2,1,,5205,Česko,2804.76715325901,True,False,1,0,0,0,0
357,CZ10556,0.203854973,3,2,1,4,3,,CZ020,2112,7,2,88,,2112,Česko,0.0,False,False,99,1,0,0,0
358,CZ10557,1.257699028,3,1,2,1,3,,CZ020,2112,6,4,2,,2125,Česko,21040.0,True,False,1,1,0,1,0
359,CZ10558,1.017968925,7,1,2,6,3,,CZ020,2112,4,4,88,,2112,Česko,0.0,False,False,99,0,0,1,0
360,CZ1056,0.716476682,5,2,2,1,2,,CZ031,3108,4,3,1,,3108,Česko,24308.1301838523,True,False,1,1,1,1,0
361,CZ10560,0.756651069,6,2,2,1,5,,CZ020,2118,5,5,3,,1100,Česko,44986.400712993105,True,False,1,1,1,0,0
362,CZ10561,0.881159338,3,2,1,1,1,,CZ042,4202,1,1,1,,4202,Česko,345.586682817997,True,False,1,0,0,0,0
363,CZ10562,4.705243497,4,1,2,12,1,,CZ042,4202,1,1,88,,4202,Česko,0.0,False,False,99,0,0,0,0
364,CZ10563,0.699774328,8,1,2,6,8,,CZ010,1100,6,2,88,,1100,Česko,0.0,False,False,99,1,0,1,0
365,CZ10564,0.517469231,8,2,2,6,8,,CZ010,1100,3,2,88,,1100,Česko,0.0,False,False,99,1,0,1,0
366,CZ10566,0.899265339,4,2,4,1,8,,CZ010,1100,1,4,88,,1100,Česko,0.0,False,False,2,1,1,1,1
367,CZ10568,1.112479755,3,2,2,1,7,,CZ080,8111,1,1,1,,8111,Česko,1360.5297222612999,True,False,1,1,1,1,0
368,CZ10569,1.184643565,3,1,2,1,7,,CZ080,8111,6,1,1,,8111,Česko,1360.5297222612999,True,False,1,1,0,1,0
369,CZ1057,1.112479755,3,2,2,1,2,,CZ031,3108,2,2,88,,3108,Česko,0.0,False,False,1,1,1,1,0
370,CZ10571,1.184643565,3,1,2,1,8,,CZ064,6203,6,1,2,,6216,Česko,4498.12689751929,True,False,1,1,1,1,0
371,CZ10576,1.114598701,3,2,2,1,8,,CZ064,6203,3,3,1,,6203,Česko,7670.0,True,False,1,0,0,0,1
372,CZ10579,0.990411691,7,1,2,6,8,,CZ010,1100,7,1,88,,1100,Česko,0.0,False,False,99,0,0,0,1
373,CZ1058,0.777888093,8,2,2,6,6,,CZ020,2115,6,1,88,,2115,Česko,0.0,False,False,99,1,0,1,0
374,CZ10580,0.184089428,5,2,3,1,8,,CZ010,1100,1,1,1,,1100,Česko,579.01634731045,True,False,2,1,0,1,1
375,CZ10581,1.017968925,7,1,2,6,5,,CZ053,5301,7,5,88,,5301,Česko,0.0,False,False,99,1,1,1,0
376,CZ10582,1.154824243,7,2,1,2,5,,CZ053,5301,7,5,88,,5301,Česko,0.0,False,False,1,0,1,1,0
377,CZ10583,0.752272394,1,1,1,3,4,,CZ053,5311,1,1,1,,5311,Česko,234.156565639205,False,True,99,0,1,0,0
378,CZ10584,0.899265339,4,2,4,1,4,,CZ053,5311,2,1,1,,5311,Česko,1058.22430098126,True,False,1,0,1,1,0
379,CZ10585,0.96329053,4,1,4,1,4,,CZ053,5311,6,1,1,,5311,Česko,647.972686583012,True,False,1,1,1,1,0
380,CZ10589,0.767168907,7,2,2,6,5,,CZ042,4212,1,1,88,,4212,Česko,0.0,False,False,99,0,0,0,0
381,CZ10590,0.158374266,4,2,1,4,6,,CZ041,4102,1,4,88,,4102,Česko,0.0,False,False,99,0,0,0,0
382,CZ10592,0.899265339,4,2,4,1,5,,CZ032,3211,6,2,2,,3209,Česko,8348.06191002822,True,False,2,1,0,1,0
383,CZ10593,1.972134973,6,2,2,6,5,,CZ032,3211,1,2,88,,3211,Česko,0.0,False,False,99,1,0,1,0
384,CZ10595,0.752272394,1,1,1,3,8,,CZ032,3209,1,1,1,,3209,Česko,223.79800217520602,False,True,99,1,0,0,1
385,CZ10596,0.653980951,6,1,2,1,8,,CZ032,3209,6,3,2,,3208,Česko,20122.5193419486,True,False,1,1,0,1,0
386,CZ10597,0.686632405,4,2,1,1,8,,CZ032,3209,6,3,88,,3209,Česko,0.0,False,False,1,1,0,1,0
387,CZ10599,0.899265339,4,2,4,1,4,,CZ020,2105,6,2,3,,1100,Česko,8856.88041558215,True,False,1,1,1,1,0
388,CZ106,0.699774328,8,1,2,6,6,,CZ031,3105,6,1,88,,3105,Česko,0.0,False,False,99,1,1,0,0
389,CZ10600,0.899265339,4,2,4,1,4,,CZ020,2105,7,1,3,,1100,Česko,8856.88041558215,True,False,1,1,1,1,0
390,CZ10603,0.606437978,5,1,2,1,5,,CZ020,2124,6,1,6,,2124,Česko,1440.37339560947,True,False,1,1,0,1,0
391,CZ10604,1.112479755,3,2,2,1,5,,CZ020,2124,6,2,2,,2111,Česko,16193.570934683099,True,False,1,1,0,1,0
392,CZ10607,1.112479755,3,2,2,1,8,,CZ010,1100,1,1,6,,1100,Česko,94.1251277406559,True,False,1,0,0,0,1
393,CZ10608,0.425180466,6,2,3,1,8,,CZ010,1100,1,4,1,,1100,Česko,8460.0,True,False,1,1,0,0,1
394,CZ10610,0.752272394,1,1,1,3,8,,CZ010,1100,3,3,88,,1100,Česko,0.0,False,False,99,1,1,0,1
395,CZ10611,0.752272394,1,1,1,3,8,,CZ010,1100,3,3,88,,1100,Česko,0.0,False,False,99,1,1,0,1
396,CZ10613,0.898303635,4,2,2,1,8,,CZ010,1100,1,1,6,,1100,Česko,11280.0,True,False,2,1,1,1,1
397,CZ10614,0.752272394,1,1,1,3,8,,CZ010,1100,3,3,1,,1100,Česko,4130.0,False,True,99,0,0,0,1
398,CZ10615,0.96329053,4,1,4,1,8,,CZ010,1100,3,3,1,,1100,Česko,3333.3779893143,True,False,2,0,0,1,0
399,CZ10616,0.899265339,4,2,4,1,8,,CZ010,1100,3,3,88,,1100,Česko,0.0,False,False,2,0,0,1,1
400,CZ10619,1.118964919,7,2,4,2,8,,CZ010,1100,3,2,1,,1100,Česko,8331.11874569474,True,False,1,1,1,1,1
401,CZ10620,0.783283009,1,2,1,3,8,,CZ010,1100,1,1,6,,1100,Česko,3270.0,False,True,99,1,1,0,1
402,CZ10621,0.783283009,1,2,1,3,8,,CZ010,1100,1,1,6,,1100,Česko,3270.0,False,True,99,1,1,0,1
403,CZ10622,0.645630363,5,2,4,1,8,,CZ010,1100,3,2,1,,1100,Česko,5966.4417746232,True,False,2,1,1,1,1
404,CZ10623,0.809278903,5,1,4,1,8,,CZ010,1100,3,2,1,,1100,Česko,5002.236340258771,True,False,1,1,1,1,1
405,CZ10626,0.653980951,6,1,2,1,8,,CZ010,1100,6,2,1,,1100,Česko,8035.16286863799,True,False,1,0,0,1,0
