,TripID,PersonID,TripOrderNum,OriginStart,DestEnd,TripMainMode,OriginTownCode,DestTownCode,OriginState,DestState,OriginDistrictCode,DestDistrictCode,CrowFliesTripDist,OriginPurpose,DestPurpose,DeclaredTripTime
20466,CZ20467,CZ10126,2,52200,54000,4,,,Česko,Česko,8119,8119,7090.566992971931,4,2,30.0
20467,CZ20468,CZ10126,3,61200,61500,1,,,Česko,Česko,8119,8119,1970.0,2,3,4.8
20465,CZ20466,CZ10126,4,64800,66600,3,,,Česko,Česko,8119,8119,3000.0,3,1,30.0
20470,CZ20471,CZ10127,1,46800,48300,2,,,Česko,Česko,8119,8119,7866.12920843717,1,4,25.2
20469,CZ20470,CZ10127,2,81000,82200,2,,,Česko,Česko,8119,8119,10390.0,4,1,19.8
50706,CZ50707,CZ10129,1,25800,27300,3,,,Česko,Česko,8111,8111,2374.57725363901,1,5,25.2
50707,CZ50708,CZ10129,2,61200,63600,1,,,Česko,Česko,8111,8111,2374.57725363901,5,1,40.2
8585,CZ8587,CZ1013,1,27000,27480,2,,,Česko,Česko,7202,7202,1203.61267461905,1,4,7.800000000000001
8586,CZ8586,CZ1013,2,57600,58080,2,,,Česko,Česko,7202,7202,1203.61267461905,4,1,7.800000000000001
47009,CZ47010,CZ10130,1,25800,27300,3,,,Česko,Česko,8111,8111,2374.57725363901,1,5,25.2
47010,CZ47011,CZ10130,2,61200,63600,1,,,Česko,Česko,8111,8111,2374.57725363901,5,1,40.2
48310,CZ48311,CZ10131,1,32400,32700,1,,,Česko,Česko,8111,8111,358.047991134472,1,6,4.8
48315,CZ48312,CZ10131,2,34200,34500,1,,,Česko,Česko,8111,8111,358.047991134472,6,1,4.8
48312,CZ48313,CZ10131,3,39600,41100,1,,,Česko,Česko,8111,8111,1116.89684286764,1,3,25.2
48314,CZ48314,CZ10131,4,50400,50880,8,,,Česko,Česko,8111,8111,1116.89684286764,3,1,7.800000000000001
48311,CZ48315,CZ10131,5,68400,68580,1,,,Česko,Česko,8111,8111,212.252198329988,1,3,3.0
48313,CZ48316,CZ10131,6,73800,73980,1,,,Česko,Česko,8111,8111,212.252198329988,3,1,3.0
48308,CZ48309,CZ10132,1,39600,41100,1,,,Česko,Česko,8111,8118,11070.0,1,3,25.2
48309,CZ48310,CZ10132,2,50400,50640,8,,,Česko,Česko,8118,8111,11070.0,3,1,4.2
20472,CZ20473,CZ10133,1,25800,26700,7,,,Česko,Česko,7107,7107,5346.34400836415,1,5,15.0
20471,CZ20472,CZ10133,2,58500,59400,7,,,Česko,Česko,7107,7107,5346.34400836415,5,1,15.0
20480,CZ20481,CZ10135,1,25800,26700,6,,,Česko,Česko,7107,7107,5346.34400836415,1,6,15.0
20477,CZ20478,CZ10135,2,27300,28500,6,,,Česko,Česko,7107,7107,8152.24725967721,6,4,19.8
20478,CZ20479,CZ10135,3,56400,57900,6,,,Česko,Česko,7107,7107,8152.24725967721,4,6,25.2
20479,CZ20480,CZ10135,4,58500,59400,6,,,Česko,Česko,7107,7107,5346.34400836415,6,1,15.0
48665,CZ48666,CZ10136,1,50400,51600,7,,,Česko,Česko,8112,8115,9055.078031736031,1,3,19.8
48666,CZ48667,CZ10136,2,62400,63600,7,,,Česko,Česko,8115,8112,9055.078031736031,3,1,19.8
45913,CZ45913,CZ10137,1,21600,21720,6,,,Česko,Česko,8112,8112,215.86215637876,1,4,1.7999999999999998
45914,CZ45914,CZ10137,2,49500,49620,6,,,Česko,Česko,8112,8112,215.86215637876,4,1,1.7999999999999998
45912,CZ45915,CZ10137,3,50400,51600,6,,,Česko,Česko,8112,8115,9055.078031736031,1,3,19.8
45915,CZ45916,CZ10137,4,62400,63600,7,,,Česko,Česko,8115,8112,9055.078031736031,3,1,19.8
45326,CZ45326,CZ10140,1,15600,16500,1,,,Česko,Česko,5215,5214,5340.0,1,4,15.0
45325,CZ45327,CZ10140,2,34680,36600,1,,,Česko,Česko,5214,5215,5340.0,4,1,31.8
45328,CZ45328,CZ10140,3,55800,56700,1,,,Česko,Česko,5215,5214,5340.0,1,6,15.0
45327,CZ45329,CZ10140,4,63000,63900,1,,,Česko,Česko,5214,5215,5340.0,6,1,15.0
48044,CZ48045,CZ10141,1,19800,20400,7,,,Česko,Česko,5215,5215,6429.1785024395,1,4,10.200000000000001
48045,CZ48046,CZ10141,2,52800,53700,7,,,Česko,Česko,5215,5215,6429.1785024395,4,1,15.0
49831,CZ49831,CZ10142,1,19800,20400,6,,,Česko,Česko,5215,5215,6429.1785024395,1,4,10.200000000000001
49830,CZ49832,CZ10142,2,52800,53700,6,,,Česko,Česko,5215,5215,6429.1785024395,4,1,15.0
37768,CZ37768,CZ10144,1,21000,21300,6,,,Česko,Česko,3205,3205,1852.70115672263,1,4,4.8
37770,CZ37769,CZ10144,2,51000,51300,6,,,Česko,Česko,3205,3205,1852.70115672263,4,1,4.8
37767,CZ37770,CZ10144,3,54000,55500,6,,,Česko,Česko,3205,3205,10559.102843297,1,6,25.2
37769,CZ37771,CZ10144,4,59400,60900,6,,,Česko,Česko,3205,3205,10559.102843297,6,1,25.2
20494,CZ20495,CZ10147,1,23400,23940,7,,,Česko,Česko,3212,3204,13486.868990605,1,4,9.0
20493,CZ20494,CZ10147,2,57600,58740,7,,,Česko,Česko,3204,3212,13486.868990605,4,1,19.2
20496,CZ20497,CZ10148,1,23400,23940,6,,,Česko,Česko,3212,3204,13486.868990605,1,4,9.0
20495,CZ20496,CZ10148,2,57600,58740,6,,,Česko,Česko,3204,3212,13486.868990605,4,1,19.2
47294,CZ47295,CZ10149,1,29400,31800,7,,,Česko,Česko,4209,4204,24628.6577105137,1,2,40.2
47295,CZ47296,CZ10149,2,70200,72600,7,,,Česko,Česko,4204,4209,24628.6577105137,2,1,40.2
44046,CZ44047,CZ10150,1,29400,31800,6,,,Česko,Česko,4209,4204,24628.6577105137,1,2,40.2
44047,CZ44048,CZ10150,2,70200,72600,6,,,Česko,Česko,4204,4209,24628.6577105137,2,1,40.2
37771,CZ37772,CZ10151,1,26400,27000,1,,,Česko,Česko,5213,5213,1121.2673383602,1,4,10.200000000000001
37773,CZ37773,CZ10151,2,61200,61800,1,,,Česko,Česko,5213,5213,96.99141751262121,4,2,10.200000000000001
37772,CZ37774,CZ10151,3,62700,63300,1,,,Česko,Česko,5213,5213,1037.22227468882,2,1,10.200000000000001
44679,CZ44678,CZ10152,1,24000,24300,6,,,Česko,Česko,7208,7208,244.28678672599898,1,4,4.8
44678,CZ44679,CZ10152,2,57600,58020,6,,,Česko,Česko,7208,7208,4608.29855715993,4,3,7.199999999999999
44677,CZ44680,CZ10152,3,63000,63420,6,,,Česko,Česko,7208,7208,4419.74046630779,3,1,7.199999999999999
47851,CZ47851,CZ10153,1,25320,25440,1,,,Česko,Česko,7208,7208,227.432027008488,1,4,1.7999999999999998
47850,CZ47852,CZ10153,2,57720,58140,7,,,Česko,Česko,7208,7208,4578.50209983763,4,2,7.199999999999999
47852,CZ47853,CZ10153,3,63000,63420,6,,,Česko,Česko,7208,7208,4419.74046630779,2,1,7.199999999999999
20498,CZ20499,CZ10154,1,21600,24300,3,,,Česko,Česko,8119,5205,265930.0,1,4,45.0
20497,CZ20498,CZ10154,2,53100,54600,3,,,Česko,Česko,5205,8119,265920.0,4,1,25.2
41503,CZ41504,CZ10157,1,24000,24600,6,,,Česko,Česko,6104,6104,2633.2576704338103,1,4,10.200000000000001
41505,CZ41506,CZ10157,2,55800,55980,6,,,Česko,Česko,6104,6104,882.922239962468,4,3,3.0
41504,CZ41505,CZ10157,3,57300,57900,6,,,Česko,Česko,6104,6104,3312.96217779345,3,1,10.200000000000001
37779,CZ37775,CZ10158,1,18000,18600,1,,,Česko,Česko,6104,6104,226.985038637551,1,4,10.200000000000001
37775,CZ37776,CZ10158,2,21000,21600,6,,,Česko,Česko,6104,6104,4025.3627450982694,4,3,10.200000000000001
37778,CZ37778,CZ10158,3,22200,22800,6,,,Česko,Česko,6104,6104,4025.3627450982694,3,4,10.200000000000001
37777,CZ37779,CZ10158,4,55800,56400,1,,,Česko,Česko,6104,6104,226.985038637551,4,1,10.200000000000001
37774,CZ37777,CZ10158,5,66600,66900,1,,,Česko,Česko,6104,6104,112.571086195575,1,2,4.8
37776,CZ37780,CZ10158,6,75600,75900,1,,,Česko,Česko,6104,6104,112.571086195575,2,1,4.8
20505,CZ20506,CZ10159,1,36300,36780,1,,,Česko,Česko,3111,3111,330.421664184226,1,6,7.800000000000001
20506,CZ20507,CZ10159,2,37920,38520,1,,,Česko,Česko,3111,3111,437.287191965251,6,3,10.200000000000001
20507,CZ20508,CZ10159,3,43500,45000,1,,,Česko,Česko,3111,3111,748.2811084427279,3,1,25.2
20509,CZ20510,CZ10160,1,43200,45000,3,,,Česko,Česko,6203,6203,2792.80037405181,1,2,30.0
20508,CZ20509,CZ10160,2,63000,64800,3,,,Česko,Česko,6203,6203,2792.80037405181,2,1,30.0
20510,CZ20511,CZ10161,1,43200,45000,3,,,Česko,Česko,6203,6203,2792.80037405181,1,2,30.0
20511,CZ20512,CZ10161,2,63000,64800,3,,,Česko,Česko,6203,6203,2792.80037405181,2,1,30.0
20512,CZ20513,CZ10162,1,17400,19200,6,,,Česko,Česko,7211,7213,10154.4147237957,1,4,30.0
20513,CZ20514,CZ10162,2,62400,64200,6,,,Česko,Česko,7213,7211,10154.4147237957,4,1,30.0
20515,CZ20516,CZ10163,1,25200,25800,4,,,Česko,Česko,7211,7211,1590.2740264248,1,3,10.200000000000001
20514,CZ20515,CZ10163,2,46800,47700,4,,,Česko,Česko,7211,7211,1590.2740264248,3,1,15.0
20516,CZ20517,CZ10167,1,27000,27900,7,,,Česko,Česko,7212,7212,7894.32822860683,1,5,15.0
20517,CZ20518,CZ10167,2,58200,59100,7,,,Česko,Česko,7212,7212,7894.32822860683,5,1,15.0
20519,CZ20520,CZ10168,1,25200,25500,1,,,Česko,Česko,7212,7212,213.71440976980898,1,6,4.8
20520,CZ20521,CZ10168,2,27000,27720,4,,,Česko,Česko,7212,7212,8102.069513771679,6,4,12.0
20521,CZ20522,CZ10168,3,51000,51720,4,,,Česko,Česko,7212,7212,8102.069513771679,4,6,12.0
20518,CZ20519,CZ10168,4,52800,53100,1,,,Česko,Česko,7212,7212,213.71440976980898,6,1,4.8
20523,CZ20524,CZ10169,1,27000,27900,6,,,Česko,Česko,7212,7212,7894.32822860683,1,6,15.0
20522,CZ20523,CZ10169,2,28200,28500,6,,,Česko,Česko,7212,7212,1354.91346473971,6,4,4.8
20524,CZ20525,CZ10169,3,57600,57900,6,,,Česko,Česko,7212,7212,3000.0,4,6,4.8
20525,CZ20526,CZ10169,4,58200,59100,6,,,Česko,Česko,7212,7212,7298.563118627971,6,1,15.0
20526,CZ20527,CZ10170,1,25200,25500,1,,,Česko,Česko,7212,7212,213.71440976980898,1,5,4.8
20527,CZ20528,CZ10170,2,51240,53100,1,,,Česko,Česko,7212,7212,280.0,5,1,31.200000000000003
20529,CZ20530,CZ10171,1,27900,28800,3,,,Česko,Česko,8111,8118,7600.141873979,1,5,15.0
20530,CZ20531,CZ10171,2,48600,49800,3,,,Česko,Česko,8118,8111,7600.141873979,5,1,19.8
20528,CZ20529,CZ10171,3,55200,56700,1,,,Česko,Česko,8111,8111,1224.8475619564501,1,2,25.2
20531,CZ20532,CZ10171,4,57600,58800,1,,,Česko,Česko,8111,8111,1224.8475619564501,2,1,19.8
20532,CZ20533,CZ10172,1,17400,18600,6,,,Česko,Česko,8111,8111,4943.4144415169,1,4,19.8
20533,CZ20534,CZ10172,2,50400,51600,6,,,Česko,Česko,8111,8111,4943.4144415169,4,1,19.8
20536,CZ20537,CZ10173,1,19800,27000,4,,,Česko,Česko,8111,8119,29550.0,1,4,120.0
20534,CZ20535,CZ10173,2,46800,47400,1,,,Česko,Česko,8119,8119,5400.0,4,3,10.200000000000001
20537,CZ20538,CZ10173,3,48600,49200,1,,,Česko,Česko,8119,8119,5400.0,3,4,10.200000000000001
20535,CZ20536,CZ10173,4,54900,58800,4,,,Česko,Česko,8119,8111,29570.0,4,1,64.80000000000001
20538,CZ20539,CZ10174,1,32400,34200,1,,,Česko,Česko,5210,5210,1001.10284119197,1,3,30.0
20539,CZ20540,CZ10174,2,39600,41400,1,,,Česko,Česko,5210,5210,1001.10284119197,3,1,30.0
20540,CZ20541,CZ10176,1,32400,34200,1,,,Česko,Česko,5210,5210,1001.10284119197,1,3,30.0
20541,CZ20542,CZ10176,2,39600,41400,1,,,Česko,Česko,5210,5210,1001.10284119197,3,1,30.0
37780,CZ37781,CZ10177,1,25200,26400,6,,,Česko,Česko,8103,8103,1000.0,1,3,19.8
37781,CZ37782,CZ10177,2,28800,30000,6,,,Česko,Česko,8103,8103,1000.0,3,1,19.8
8587,CZ8588,CZ1018,1,26100,26700,3,,,Česko,Česko,6203,6203,6956.97151389862,1,5,10.200000000000001
8588,CZ8589,CZ1018,2,43200,43800,3,,,Česko,Česko,6203,6203,6956.97151389862,5,1,10.200000000000001
20542,CZ20543,CZ10183,1,18000,20400,3,,,Česko,Česko,3209,3209,4350.0,1,4,40.2
20543,CZ20544,CZ10183,2,54000,63000,3,,,Česko,Česko,3209,3209,4620.0,4,1,150.0
20544,CZ20545,CZ10184,1,18000,20400,3,,,Česko,Česko,3209,3209,4350.0,1,4,40.2
20546,CZ20547,CZ10184,2,59400,61200,3,,,Česko,Česko,3209,3209,2863.04285511929,4,6,30.0
20545,CZ20546,CZ10184,3,64800,67200,3,,,Česko,Česko,3209,3209,2300.0,6,1,40.2
8589,CZ8593,CZ1019,1,39600,40200,3,,,Česko,Česko,6203,6203,1129.49050041524,1,6,10.200000000000001
8591,CZ8590,CZ1019,2,42000,42600,3,,,Česko,Česko,6203,6203,1129.49050041524,6,1,10.200000000000001
8592,CZ8591,CZ1019,3,46800,49500,3,,,Česko,Česko,6203,6203,12460.0,1,6,45.0
8590,CZ8592,CZ1019,4,63000,65700,3,,,Česko,Česko,6203,6203,7523.75007616425,6,1,45.0
20550,CZ20551,CZ10194,1,27900,28200,7,,,Česko,Česko,1100,1100,1333.4767760074699,1,5,4.8
20551,CZ20552,CZ10194,2,48600,49500,3,,,Česko,Česko,1100,1100,1333.4767760074699,5,1,15.0
20552,CZ20553,CZ10194,3,63000,63600,7,,,Česko,Česko,1100,1100,2772.11164825203,1,2,10.200000000000001
20549,CZ20550,CZ10194,4,69300,69900,7,,,Česko,Česko,1100,1100,2772.11164825203,2,1,10.200000000000001
20556,CZ20557,CZ10195,1,27900,30600,6,,,Česko,Česko,1100,1100,19230.0,1,4,45.0
20557,CZ20558,CZ10195,2,43200,43800,1,,,Česko,Česko,1100,1100,1000.0,4,3,10.200000000000001
20555,CZ20556,CZ10195,3,45000,45600,1,,,Česko,Česko,1100,1100,1000.0,3,4,10.200000000000001
20553,CZ20554,CZ10195,4,59400,61200,6,,,Česko,Česko,1100,1100,11635.183008707401,4,1,30.0
20554,CZ20555,CZ10195,5,63000,63600,6,,,Česko,Česko,1100,1100,2772.11164825203,1,2,10.200000000000001
20558,CZ20559,CZ10195,6,69300,69900,6,,,Česko,Česko,1100,1100,2772.11164825203,2,1,10.200000000000001
20559,CZ20560,CZ10196,1,28800,31500,6,,,Česko,Česko,1100,1100,15177.838537341,1,4,45.0
20560,CZ20561,CZ10196,2,57600,61200,6,,,Česko,Česko,1100,1100,19520.0,4,1,60.0
20561,CZ20562,CZ10196,3,64800,66300,6,,,Česko,Česko,1100,1100,9457.12076994405,1,2,25.2
20562,CZ20563,CZ10196,4,72900,74700,6,,,Česko,Česko,1100,1100,9457.12076994405,2,1,30.0
37786,CZ37787,CZ10197,1,24000,27000,3,,,Česko,Česko,1100,1100,10253.543903878899,1,4,49.8
37787,CZ37788,CZ10197,2,58200,61200,3,,,Česko,Česko,1100,1100,16490.0,4,1,49.8
41507,CZ41507,CZ10198,1,24600,25200,3,,,Česko,Česko,1100,1100,2714.5910394972802,1,4,10.200000000000001
41506,CZ41508,CZ10198,2,61200,61800,3,,,Česko,Česko,1100,1100,2714.5910394972802,4,1,10.200000000000001
20563,CZ20564,CZ10199,1,32400,33000,2,,,Česko,Česko,6203,6203,898.195338767012,1,3,10.200000000000001
20564,CZ20565,CZ10199,2,54000,54600,2,,,Česko,Česko,6203,6203,898.195338767012,3,1,10.200000000000001
8595,CZ8596,CZ1020,1,26100,26700,3,,,Česko,Česko,6203,6203,1129.49050041524,1,6,10.200000000000001
8594,CZ8595,CZ1020,2,27000,29700,3,,,Česko,Česko,6203,6203,9960.0,6,4,45.0
8593,CZ8594,CZ1020,3,64800,66000,6,,,Česko,Česko,6203,6203,7523.75007616425,4,1,19.8
41516,CZ41516,CZ10202,1,22500,24000,7,,,Česko,Česko,3209,3211,12674.4154895095,1,4,25.2
41515,CZ41517,CZ10202,2,54600,56100,7,,,Česko,Česko,3211,3209,12674.4154895095,4,1,25.2
37794,CZ37795,CZ10203,1,22500,24000,6,,,Česko,Česko,3209,3211,12674.4154895095,1,4,25.2
37795,CZ37796,CZ10203,2,54600,56100,6,,,Česko,Česko,3211,3209,12674.4154895095,4,1,25.2
20578,CZ20579,CZ10208,1,27000,27900,7,,,Česko,Česko,2109,2109,4857.39661261454,1,5,15.0
20579,CZ20580,CZ10208,2,49500,50400,7,,,Česko,Česko,2109,2109,4857.39661261454,5,1,15.0
20580,CZ20581,CZ10209,1,27000,27900,6,,,Česko,Česko,2109,2109,5214.30548041086,1,6,15.0
20582,CZ20583,CZ10209,2,28200,29100,6,,,Česko,Česko,2109,2109,5214.30548041086,6,1,15.0
20581,CZ20582,CZ10209,3,48600,49500,6,,,Česko,Česko,2109,2109,5214.30548041086,1,6,15.0
20583,CZ20584,CZ10209,4,49500,50400,6,,,Česko,Česko,2109,2109,5214.30548041086,6,1,15.0
1527,CZ1529,CZ1021,1,22500,23100,2,,,Česko,Česko,6206,6206,896.609006257661,1,4,10.200000000000001
1529,CZ1530,CZ1021,2,54300,54900,2,,,Česko,Česko,6206,6206,896.609006257661,4,1,10.200000000000001
1528,CZ1528,CZ1021,3,65100,65700,2,,,Česko,Česko,6206,6206,840.3154093349709,1,2,10.200000000000001
1530,CZ1531,CZ1021,4,68700,69300,2,,,Česko,Česko,6206,6206,840.3154093349709,2,1,10.200000000000001
20585,CZ20586,CZ10210,1,21600,23400,6,,,Česko,Česko,2109,1100,22864.1877726767,1,4,30.0
20584,CZ20585,CZ10210,2,70200,72000,6,,,Česko,Česko,1100,2109,22864.1877726767,4,1,30.0
20587,CZ20588,CZ10211,1,36000,37800,6,,,Česko,Česko,2105,1100,11023.8302449822,1,4,30.0
20588,CZ20589,CZ10211,2,54000,55200,6,,,Česko,Česko,1100,1100,8203.673556232801,4,3,19.8
20586,CZ20587,CZ10211,3,58500,59700,6,,,Česko,Česko,1100,2105,9306.45539572736,3,1,19.8
20589,CZ20590,CZ10212,1,26100,28800,6,,,Česko,Česko,2105,2124,19870.0,1,4,45.0
20591,CZ20592,CZ10212,2,58500,61200,6,,,Česko,Česko,2124,2105,20050.0,4,1,45.0
20590,CZ20591,CZ10212,3,70200,71400,6,,,Česko,Česko,2105,1100,7950.733043613331,1,2,19.8
20592,CZ20593,CZ10212,4,77100,79200,6,,,Česko,Česko,1100,2105,12460.0,2,1,34.8
48482,CZ48482,CZ10214,1,23400,25200,4,,,Česko,Česko,4103,4209,95760.0,1,4,30.0
48481,CZ48483,CZ10214,2,55800,57600,4,,,Česko,Česko,4209,4103,95470.0,4,1,30.0
48835,CZ48835,CZ10218,1,68400,69300,3,,,Česko,Česko,1100,1100,1541.32011907235,1,4,15.0
48834,CZ48836,CZ10218,2,76500,77400,3,,,Česko,Česko,1100,1100,1541.32011907235,4,1,15.0
49082,CZ49082,CZ10219,1,25200,28500,3,,,Česko,Česko,1100,1100,9554.23565563888,1,4,55.2
49081,CZ49083,CZ10219,2,57600,60600,3,,,Česko,Česko,1100,1100,15110.0,4,1,49.8
2007,CZ2009,CZ1022,1,24000,24900,2,,,Česko,Česko,6206,6206,743.527643468046,1,4,15.0
2008,CZ2008,CZ1022,2,56100,56520,2,,,Česko,Česko,6206,6206,743.527643468046,4,1,7.199999999999999
20605,CZ20606,CZ10220,1,21600,23400,3,,,Česko,Česko,8119,8119,4321.81538144503,1,4,30.0
20604,CZ20605,CZ10220,2,59400,61200,3,,,Česko,Česko,8119,8119,4321.81538144503,4,1,30.0
20607,CZ20608,CZ10221,1,27000,29400,6,,,Česko,Česko,8119,8109,21202.162953631097,1,4,40.2
20606,CZ20607,CZ10221,2,72000,74400,6,,,Česko,Česko,8109,8119,21202.162953631097,4,1,40.2
20610,CZ20611,CZ10222,1,25200,26700,3,,,Česko,Česko,8119,8119,3416.58726170105,1,5,25.2
20608,CZ20609,CZ10222,2,50400,52200,3,,,Česko,Česko,8119,8119,3416.58726170105,5,1,30.0
20609,CZ20610,CZ10222,3,61200,62400,3,,,Česko,Česko,8119,8119,6020.105464232271,1,3,19.8
20611,CZ20612,CZ10222,4,68700,70200,3,,,Česko,Česko,8119,8119,6020.105464232271,3,1,25.2
41520,CZ41518,CZ10223,1,36000,38400,6,,,Česko,Česko,8111,8119,19205.1245929973,1,3,40.2
41517,CZ41519,CZ10223,2,51600,54000,6,,,Česko,Česko,8119,8111,19205.1245929973,3,1,40.2
41518,CZ41520,CZ10223,3,55200,55380,6,,,Česko,Česko,8111,8111,540.7502095296451,1,3,3.0
41519,CZ41521,CZ10223,4,57420,57600,6,,,Česko,Česko,8111,8111,540.7502095296451,3,1,3.0
37796,CZ37797,CZ10224,1,36000,38400,7,,,Česko,Česko,8111,8119,19205.1245929973,1,3,40.2
37797,CZ37798,CZ10224,2,51600,54000,7,,,Česko,Česko,8119,8111,19205.1245929973,3,1,40.2
51359,CZ51360,CZ10226,1,27000,27600,1,,,Česko,Česko,5304,5304,458.587716380031,1,5,10.200000000000001
51360,CZ51361,CZ10226,2,50400,51000,1,,,Česko,Česko,5304,5304,458.587716380031,5,1,10.200000000000001
49833,CZ49833,CZ10227,1,21600,22200,1,,,Česko,Česko,5304,5304,555.823874246282,1,4,10.200000000000001
49832,CZ49834,CZ10227,2,48600,49200,1,,,Česko,Česko,5304,5304,555.823874246282,4,1,10.200000000000001
47016,CZ47016,CZ10228,1,27000,27600,1,,,Česko,Česko,5304,5304,458.587716380031,1,5,10.200000000000001
47015,CZ47017,CZ10228,2,50400,51000,1,,,Česko,Česko,5304,5304,458.587716380031,5,1,10.200000000000001
50330,CZ50331,CZ10229,1,23400,24600,7,,,Česko,Česko,5304,5304,8635.31026103108,1,5,19.8
50332,CZ50332,CZ10229,2,55800,56100,7,,,Česko,Česko,5304,5304,1260.89613040344,5,3,4.8
50331,CZ50333,CZ10229,3,61200,62700,7,,,Česko,Česko,5304,5304,8862.44123434313,3,1,25.2
2211,CZ2212,CZ1023,1,21600,27000,4,,,Česko,Česko,6206,6218,33030.0,1,5,90.0
2210,CZ2211,CZ1023,2,51900,57900,4,,,Česko,Česko,6218,6206,32870.0,5,1,100.19999999999999
50420,CZ50419,CZ10230,1,23400,24600,7,,,Česko,Česko,5304,5304,8635.31026103108,1,5,19.8
50419,CZ50420,CZ10230,2,55800,56100,7,,,Česko,Česko,5304,5304,1260.89613040344,5,3,4.8
50418,CZ50421,CZ10230,3,61200,62700,7,,,Česko,Česko,5304,5304,8862.44123434313,3,1,25.2
44753,CZ44754,CZ10231,1,23400,24600,6,,,Česko,Česko,5304,5304,8786.666990214031,1,4,19.8
44755,CZ44755,CZ10231,2,55800,56100,6,,,Česko,Česko,5304,5304,1285.25948221067,4,3,4.8
44754,CZ44756,CZ10231,3,61200,62700,6,,,Česko,Česko,5304,5304,9643.300059450321,3,1,25.2
47971,CZ47971,CZ10232,1,23400,24600,7,,,Česko,Česko,5304,5304,8786.666990214031,1,4,19.8
47972,CZ47972,CZ10232,2,55800,56100,7,,,Česko,Česko,5304,5304,1285.25948221067,4,3,4.8
47970,CZ47973,CZ10232,3,61200,62700,7,,,Česko,Česko,5304,5304,9643.300059450321,3,1,25.2
50809,CZ50809,CZ10234,1,48600,49500,3,,,Česko,Česko,5205,5205,4520.8207203856,1,2,15.0
50808,CZ50810,CZ10234,2,59400,60300,3,,,Česko,Česko,5205,5205,4520.8207203856,2,1,15.0
49330,CZ49330,CZ10235,1,54000,54600,6,,,Česko,Česko,5205,5205,2741.02454661019,1,3,10.200000000000001
49329,CZ49331,CZ10235,2,57600,58800,6,,,Česko,Česko,5205,5205,2741.02454661019,3,1,19.8
50709,CZ50709,CZ10236,1,26100,27000,1,,,Česko,Česko,5205,5205,233.96305650986199,1,5,15.0
50708,CZ50710,CZ10236,2,54000,54900,1,,,Česko,Česko,5205,5205,233.96305650986199,5,1,15.0
50602,CZ50603,CZ10237,1,26100,27000,1,,,Česko,Česko,5205,5205,233.96305650986199,1,5,15.0
50604,CZ50604,CZ10237,2,45000,46200,1,,,Česko,Česko,5205,5205,3120.0,5,2,19.8
50603,CZ50605,CZ10237,3,54000,55800,1,,,Česko,Česko,5205,5205,2324.07490002057,2,1,30.0
45107,CZ45108,CZ10238,1,19800,21600,6,,,Česko,Česko,5205,5309,19596.5366072367,1,4,30.0
45108,CZ45109,CZ10238,2,59400,61200,6,,,Česko,Česko,5309,5205,19596.5366072367,4,1,30.0
2311,CZ2312,CZ1024,1,27360,27660,2,,,Česko,Česko,6206,6206,583.704452942019,1,5,4.8
2310,CZ2311,CZ1024,2,56160,56460,2,,,Česko,Česko,6206,6206,583.704452942019,5,1,4.8
20615,CZ20616,CZ10241,1,32400,33300,6,,,Česko,Česko,5103,5103,1086.8395590072998,1,4,15.0
20616,CZ20617,CZ10241,2,45000,46800,6,,,Česko,Česko,5103,5103,1730.0,4,1,30.0
20617,CZ20618,CZ10243,1,21600,22800,6,,,Česko,Česko,5105,5105,2484.2433997437897,1,4,19.8
20618,CZ20619,CZ10243,2,59400,60300,6,,,Česko,Česko,5105,5105,2484.2433997437897,4,1,15.0
20620,CZ20621,CZ10244,1,21600,22800,7,,,Česko,Česko,5105,5105,2484.2433997437897,1,4,19.8
20619,CZ20620,CZ10244,2,59400,60300,7,,,Česko,Česko,5105,5105,2484.2433997437897,4,1,15.0
20622,CZ20623,CZ10245,1,19800,20700,7,,,Česko,Česko,4202,4202,10356.4369097952,1,4,15.0
20621,CZ20622,CZ10245,2,57600,58500,7,,,Česko,Česko,4202,4202,10356.4369097952,4,1,15.0
20625,CZ20626,CZ10246,1,19200,52200,6,,,Česko,Česko,4202,4202,7683.41974901388,1,4,550.2
20623,CZ20624,CZ10246,2,56400,57300,6,,,Česko,Česko,4202,4202,16452.942360393798,4,6,15.0
20624,CZ20625,CZ10246,3,57600,58500,6,,,Česko,Česko,4202,4202,10356.4369097952,6,1,15.0
20630,CZ20631,CZ10249,1,46800,50400,1,,,Česko,Česko,4103,4106,19880.0,1,2,60.0
20631,CZ20632,CZ10249,2,54000,57600,1,,,Česko,Česko,4106,4103,19880.0,2,1,60.0
20633,CZ20634,CZ10250,1,46800,50400,1,,,Česko,Česko,4103,4106,19880.0,1,2,60.0
20632,CZ20633,CZ10250,2,54000,57600,1,,,Česko,Česko,4106,4103,19880.0,2,1,60.0
20659,CZ20660,CZ10260,1,25200,27300,3,,,Česko,Česko,1100,1100,3222.97186461763,1,5,34.8
20658,CZ20659,CZ10260,2,52200,54300,3,,,Česko,Česko,1100,1100,3222.97186461763,5,1,34.8
20662,CZ20663,CZ10262,1,36000,36600,1,,,Česko,Česko,1100,1100,230.215469328202,1,3,10.200000000000001
20661,CZ20662,CZ10262,2,44100,44700,1,,,Česko,Česko,1100,1100,230.215469328202,3,1,10.200000000000001
20664,CZ20665,CZ10264,1,27000,28200,6,,,Česko,Česko,1100,1100,4326.950761550141,1,4,19.8
